date,rainfall_mm,anomaly_rf,anomaly_1mo,rainfall_change,anomaly_change
2022-04-11,92.26569426666667,136.50987806666666,128.97477373333334,-7.823218105222896,-9.450685641422574
2022-04-21,72.22453886666668,90.0007632,124.60142666666667,-21.721134338486593,-34.070146076867225
2022-05-01,99.6669058,128.8021379333333,118.53466306666665,37.995904666133654,43.11227300051754
2022-05-11,81.12065753333333,108.45448033333334,109.59343133333333,-18.6082312055349,-15.797608585139876
2022-05-21,56.551058,72.99398613333332,103.0593012,-30.287722363736293,-32.69620036997335
2022-06-01,84.6270896,131.28718766666668,102.60277106666668,49.64722605189811,79.86027975901055
2022-06-11,76.42155026666666,139.23801899999998,109.9646538,-9.696114296400605,6.0560603625086085
2022-06-21,76.58043706666668,134.3590992,136.39586726666667,0.20790837066979595,-3.5040140868421665
2022-07-01,51.856428599999994,79.9879714,115.18433973333335,-32.28501875112483,-40.46702316682397
2022-07-11,62.30095286666666,103.82578853333332,104.77844673333334,20.141233302492935,29.80175233364315
2022-07-21,86.97544339999999,122.104142,102.07005506666665,39.60531805370684,17.60482990292762
2022-08-01,67.7671912,101.086286,109.85864466666666,-22.084684422545863,-17.21305735885683
2022-08-11,52.96244673333333,75.81462533333334,99.4618024,-21.846477926130525,-25.000088208470395
2022-08-21,101.39727193333333,109.14228553333332,96.05283893333333,91.45126063353915,43.95940763865629
2022-09-01,84.24640026666667,101.16555873333333,96.0568296,-16.914529690643963,-7.3085575961883364
2022-09-11,78.93474313333333,98.03538993333333,102.89726146666666,-6.3049069355132765,-3.0941051867769964
2022-09-21,70.53290413333335,86.99982193333334,95.0276784,-10.644031596844417,-11.256718627328844
2022-10-01,126.36727046666667,131.48471633333332,107.23045233333333,79.16073642421651,51.132167183155964
2022-10-11,130.55438266666667,133.08031993333333,120.14727673333333,3.3134467370682597,1.2135278110612546
2022-10-21,184.52105266666666,154.0961816,142.45219266666666,41.336544126433864,15.791862896929153
2022-11-01,127.102531,113.25224393333333,135.00074800000002,-31.11759923155869,-26.505483291395628
2022-11-11,147.64499333333333,135.25516726666666,135.38398573333333,16.162119016601917,19.428244924034786
2022-11-21,93.85142113333333,92.59263226666667,114.44194126666666,-36.43440321647209,-31.542258874211658
2022-12-01,178.1625958,150.28688966666667,127.1669296,89.83473414524754,62.309771293509186
2022-12-11,206.11308333333332,173.7491904,140.0537736,15.688190558645498,15.611674967372235
2022-12-21,74.10367413333333,65.82053573333333,131.89813013333332,-64.04707894574055,-62.11750075968507
2023-01-01,91.07285606666667,123.94351793333334,124.176013,22.899245053357298,88.30524023001067
2023-01-11,72.80531526666667,133.09274113333333,101.43899153333334,-20.058161771744476,7.3817682058380685
2023-01-21,186.95048666666668,260.833816,175.47778193333335,156.7813709506186,95.97899463104054
2023-02-01,105.49730826666665,242.12913826666667,217.63145133333333,-43.56938559097271,-7.171109183685498
2023-02-11,63.700534833333336,127.85986759999999,221.97086499999997,-39.61880556012214,-47.19352304505263
2023-02-21,59.5920752,137.4476964,170.71761333333333,-6.449646999170023,7.498700710370532
2023-03-01,89.44711373333332,160.31285066666666,146.41094946666666,50.09900801933027,16.63553108967686
2023-03-11,27.614216086666666,48.17770066666667,113.05950693333334,-69.12788469732818,-69.94769884864627
2023-03-21,59.98172226666667,70.93720446666666,88.5501112,117.2131994564511,47.24074309288675
2023-04-01,65.61694573333334,94.37474953333334,70.1674374,9.394901069385098,33.039848754795486
2023-04-11,48.9142394,75.73384786666666,77.02731753333335,-25.45486710279534,-19.752001206723925
