stop_id,stop_name,stop_lon,stop_lat,source,nearest_poi_id,nearest_poi_type,nearest_poi_name,distance_m
1003162,SL282 SELAYANG 18 RESIDENCES (OPP),101.654888,3.255524,gtfs_rapid_bus_kl,13375586085,marketplace,Pasar Tani Kekal Selayang,1718.5325427346975
1000959,SL283 DATARAN BANDAR BARU SELAYANG,101.657104,3.255694,gtfs_rapid_bus_kl,13375586085,marketplace,Pasar Tani Kekal Selayang,1578.5867037279688
1006475,SELAYANG SEGAR 1,101.658964,3.255075,gtfs_rapid_bus_kl,13375586085,marketplace,Pasar Tani Kekal Selayang,1408.7561316203578
1006478,SPG JLN MUTIARA 5/7,101.662055,3.256725,gtfs_rapid_bus_kl,4550289392,school,Sekolah Kebangsaan Sg Tua Baharu,1315.0681206506474
1006480,KG SELAYANG MUTIARA 4,101.666583,3.259349,gtfs_rapid_bus_kl,4550289392,school,Sekolah Kebangsaan Sg Tua Baharu,928.6920614094662
1007137,KL1174 MRT SEMANTAN PINTU B,101.665622,3.151704,gtfs_rapid_bus_kl,11611490853,marketplace,"Tapak Penjaja Beredar, Jalan Dungun",142.3195695187988
1009142,HONG LEONG PBD,101.660931,3.146016,gtfs_rapid_bus_kl,11611490854,marketplace,Tapak Penjaja Beredar Jalan Gelenggang,796.1567078681115
1000966,AJ52 HUB SRI NILAM,101.7693091532,3.1398527383616,gtfs_rapid_bus_kl,4340116242,school,Touch Learning Center,1274.4447036989645
1008403,PERUMAHAN JLN WAWASAN 3/2,101.769523,3.143354,gtfs_rapid_bus_kl,8534732948,school,Sekolah Menengah Agama (A) ILMI,1047.854657868032
1006874,KOMERSIAL BANDAR BARU AMPANG,101.768303,3.144269,gtfs_rapid_bus_kl,8534732948,school,Sekolah Menengah Agama (A) ILMI,968.3471791472031
1006875,AMPANG PRIMA,101.766307,3.145074,gtfs_rapid_bus_kl,7993927290,school,Sekolah KAFA Integrasi Ar-Rahmaniah,895.9765317103162
1003422,AJ48 SPECTRUM MALL (OPP),101.765176,3.145375,gtfs_rapid_bus_kl,7993927290,school,Sekolah KAFA Integrasi Ar-Rahmaniah,765.8163419270752
1006876,AJ103 DEWAN KOMUNITI AMPANG,101.763237,3.14467,gtfs_rapid_bus_kl,7993927290,school,Sekolah KAFA Integrasi Ar-Rahmaniah,600.973357799601
1006877,PLAZA AMPANG JAYA,101.762358,3.14391,gtfs_rapid_bus_kl,7993927290,school,Sekolah KAFA Integrasi Ar-Rahmaniah,574.787845421245
1006878,MEWAH COURT,101.761617,3.142431,gtfs_rapid_bus_kl,4340116242,school,Touch Learning Center,611.1933668163263
1006879,METRO VILLA (OPP),101.760722,3.140876,gtfs_rapid_bus_kl,4340116242,school,Touch Learning Center,417.5385191869096
1006880,AJ198 LRT CAHAYA,101.758112,3.14022,gtfs_rapid_bus_kl,4340116242,school,Touch Learning Center,210.17744486617212
1006881,SPG JLN CAHAYA 3,101.755633,3.142144,gtfs_rapid_bus_kl,4340116242,school,Touch Learning Center,496.9437426851641
1006882,APARTMENT TAMAN NIRWANA (OPP),101.755369,3.143996,gtfs_rapid_bus_kl,7993927290,school,Sekolah KAFA Integrasi Ar-Rahmaniah,530.5931292020598
1001527,AJ440 GALAXY AMPANG,101.756626,3.146583,gtfs_rapid_bus_kl,7993927290,school,Sekolah KAFA Integrasi Ar-Rahmaniah,243.5825799758169
1006883,IPD AMPANG JAYA,101.756975,3.148641,gtfs_rapid_bus_kl,7993927290,school,Sekolah KAFA Integrasi Ar-Rahmaniah,225.22147182192455
1001783,AJ31 LRT AMPANG (OPP),101.760686,3.151348,gtfs_rapid_bus_kl,7993927290,school,Sekolah KAFA Integrasi Ar-Rahmaniah,489.28111410056425
1000602,AJ32 GIATMARA AMPANG JAYA,101.764107,3.148583,gtfs_rapid_bus_kl,7993927290,school,Sekolah KAFA Integrasi Ar-Rahmaniah,622.7121257998338
1000088,AJ61 AMPANG WATERFRONT (BARAT),101.766674,3.147362,gtfs_rapid_bus_kl,8534732948,school,Sekolah Menengah Agama (A) ILMI,721.7077655473094
1003505,AJ435 AMPANG WATERFRONT (TIMUR),101.768487,3.146458,gtfs_rapid_bus_kl,8534732948,school,Sekolah Menengah Agama (A) ILMI,727.0857662091852
1006885,PERUMAHAN JLN WAWASAN 1/2,101.769793,3.143673,gtfs_rapid_bus_kl,8534732948,school,Sekolah Menengah Agama (A) ILMI,1010.2540291421758
1008070,AJ309 AMPANG WATERFRONT 2,101.771472,3.144168,gtfs_rapid_bus_kl,8534732948,school,Sekolah Menengah Agama (A) ILMI,962.1045579965182
1008071,AJ62 AMPANG WATERFRONT 2 (TIMUR),101.773506,3.143442,gtfs_rapid_bus_kl,8534732948,school,Sekolah Menengah Agama (A) ILMI,1093.7289182119669
1003580,AJ310 TAMAN SRI AMPANG,101.774898,3.143422,gtfs_rapid_bus_kl,8534732948,school,Sekolah Menengah Agama (A) ILMI,1155.438938561333
1001284,AJ431 KOMERSIAL AMPANG,101.778513,3.143416,gtfs_rapid_bus_kl,8534732948,school,Sekolah Menengah Agama (A) ILMI,1381.73270229666
1006886,AJ128 AEON BIG AMPANG (OPP),101.780257,3.140652,gtfs_rapid_bus_kl,8534732948,school,Sekolah Menengah Agama (A) ILMI,1742.2784875016923
1006887,RENJANA AMPANG (OPP),101.780065,3.136576,gtfs_rapid_bus_kl,8534732948,school,Sekolah Menengah Agama (A) ILMI,2101.88488317674
1006888,TAMAN DAGANG JAYA,101.779228,3.133527,gtfs_rapid_bus_kl,8534732948,school,Sekolah Menengah Agama (A) ILMI,2358.694455077726
1006889,KG TASIK PERMAI,101.778774,3.130534,gtfs_rapid_bus_kl,13428182846,school,KAFA Integrasi As-Salam,2368.207669112776
1008072,SPG KG TASIK PERMAI,101.778593,3.128767,gtfs_rapid_bus_kl,13428182846,school,KAFA Integrasi As-Salam,2194.0655310769803
1003577,SPG TAMAN SRI BAYU,101.77714059886,3.1256705025844,gtfs_rapid_bus_kl,13428182846,school,KAFA Integrasi As-Salam,1820.4014353261437
1002292,PASAR TASEK TAMBAHAN,101.77480384563,3.1227395720654,gtfs_rapid_bus_kl,13428182846,school,KAFA Integrasi As-Salam,1402.8120753847315
1004109,TAMAN TASIK TAMBAHAN,101.771667,3.121595,gtfs_rapid_bus_kl,13428182846,school,KAFA Integrasi As-Salam,1107.645222627651
1001577,AJ153 TAMAN PUTRA AMPANG BARAT,101.766083,3.120654,gtfs_rapid_bus_kl,12465037836,marketplace,Pasar Pagi Tapak Ekspo Taman Muda (JKP MPAJ ZON22),736.9610881160276
1002688,AJ428 PARAGON POINT (UTARA),101.762941,3.120681,gtfs_rapid_bus_kl,12465037836,marketplace,Pasar Pagi Tapak Ekspo Taman Muda (JKP MPAJ ZON22),387.3530728429027
1003220,AJ155 SMK PANDAN MEWAH,101.762831,3.125219,gtfs_rapid_bus_kl,12465037836,marketplace,Pasar Pagi Tapak Ekspo Taman Muda (JKP MPAJ ZON22),613.5251769746787
1008069,AJ156 HOSPITAL AMPANG,101.762898,3.12755,gtfs_rapid_bus_kl,12465037836,marketplace,Pasar Pagi Tapak Ekspo Taman Muda (JKP MPAJ ZON22),837.9334523808558
1001647,AJ337 APARTMENT PANDAN MEWAH,101.762947,3.129739,gtfs_rapid_bus_kl,12465037836,marketplace,Pasar Pagi Tapak Ekspo Taman Muda (JKP MPAJ ZON22),1062.9603677143446
1000682,AJ430 FLAT BAYU MURNI (OPP),101.765691,3.133726,gtfs_rapid_bus_kl,4340116242,school,Touch Learning Center,1002.5561822504123
1000080,AJ424 KG AMPANG CAMPURAN,101.7674,3.13435,gtfs_rapid_bus_kl,4340116242,school,Touch Learning Center,1141.03970275637
1006893,AJ322 SMK BANDAR BARU AMPANG,101.769085,3.137365,gtfs_rapid_bus_kl,4340116242,school,Touch Learning Center,1243.065300738516
1006906,SK TAMAN BUKIT TERATAI,101.764171,3.110047,gtfs_rapid_bus_kl,13428182846,school,KAFA Integrasi As-Salam,447.68690138976035
1006907,99 SPEEDMART BUKIT TERATAI,101.765284,3.112181,gtfs_rapid_bus_kl,13428182846,school,KAFA Integrasi As-Salam,217.30526697517553
1002909,TAMAN BUKIT TERATAI,101.764094,3.115084,gtfs_rapid_bus_kl,13428182846,school,KAFA Integrasi As-Salam,429.30641544288517
1003148,AJ254 TAMAN SERAYA (TIMUR),101.763206,3.115468,gtfs_rapid_bus_kl,13428182846,school,KAFA Integrasi As-Salam,534.4387651833147
1000362,AJ255 TAMAN SERAYA (BARAT),101.761604,3.114939,gtfs_rapid_bus_kl,11407912994,marketplace,Pasar Pagi Taman Muda,492.643167071838
1006905,DEWAN KOMUNITI TAMAN MUDA (OPP),101.759597,3.116488,gtfs_rapid_bus_kl,11407912994,marketplace,Pasar Pagi Taman Muda,265.3959084454152
1006903,PASAR TAMAN MUDA (OPP),101.759349,3.119149,gtfs_rapid_bus_kl,11407912994,marketplace,Pasar Pagi Taman Muda,40.458200398953096
1002045,AJ266 TAMAN MUDA (BARAT),101.758107,3.119653,gtfs_rapid_bus_kl,11407912994,marketplace,Pasar Pagi Taman Muda,185.8008240384505
1003925,AJ267 THE RESIDENT AMPANG SOUTH,101.75312412437,3.1194839634373,gtfs_rapid_bus_kl,13417543386,school,Sekolah Rendah Integrasi Teras Islam Al-Jundi,606.0468295590532
1006901,AJ168 TAMAN KENCANA (UTARA),101.75124,3.120468,gtfs_rapid_bus_kl,13417543386,school,Sekolah Rendah Integrasi Teras Islam Al-Jundi,814.6751225247486
1003350,AJ169 SMK PANDAN INDAH (OPP),101.751166,3.122488,gtfs_rapid_bus_kl,12465037836,marketplace,Pasar Pagi Tapak Ekspo Taman Muda (JKP MPAJ ZON22),941.5964776792242
1006899,AJ239 SK PANDAN INDAH,101.751489,3.125026,gtfs_rapid_bus_kl,12465037836,marketplace,Pasar Pagi Tapak Ekspo Taman Muda (JKP MPAJ ZON22),1002.0902073115406
1006897,FLAT LEMBAH MAJU,101.754399,3.125075,gtfs_rapid_bus_kl,12465037836,marketplace,Pasar Pagi Tapak Ekspo Taman Muda (JKP MPAJ ZON22),734.1056466314415
1002721,AJ240 FLAT LEMBAH MAJU,101.755151,3.125331,gtfs_rapid_bus_kl,12465037836,marketplace,Pasar Pagi Tapak Ekspo Taman Muda (JKP MPAJ ZON22),692.1816573527336
1002968,AJ429 PANDAN INDAH,101.7564762555,3.1278830000746,gtfs_rapid_bus_kl,12465037836,marketplace,Pasar Pagi Tapak Ekspo Taman Muda (JKP MPAJ ZON22),850.6994833321944
1002238,AJ161 MENARA MPAJ,101.753841,3.128996,gtfs_rapid_bus_kl,12465037836,marketplace,Pasar Pagi Tapak Ekspo Taman Muda (JKP MPAJ ZON22),1102.1339385275776
1006895,AJ228 MIDPOINT COMPLEX,101.752703,3.131597,gtfs_rapid_bus_kl,4340116242,school,Touch Learning Center,952.8319747618646
1006908,APARTMENT DAHLIA (OPP),101.751447,3.133901,gtfs_rapid_bus_kl,4340116242,school,Touch Learning Center,877.9841016751855
1006909,APARTMENT TULIP,101.752944,3.1364,gtfs_rapid_bus_kl,4340116242,school,Touch Learning Center,598.9600737189534
1001793,AJ219 LRT CEMPAKA,101.75308018712,3.1383158732406,gtfs_rapid_bus_kl,4340116242,school,Touch Learning Center,543.3589749854257
1003522,AJ225 PANGSAPURI DAHLIA,101.752881,3.136262,gtfs_rapid_bus_kl,4340116242,school,Touch Learning Center,611.1716215063075
1000704,AJ226 PANGSAPURI DAHLIA,101.75151040436,3.1342033330273,gtfs_rapid_bus_kl,4340116242,school,Touch Learning Center,853.4858329722618
1006894,AJ227 MIDPOINT COMPLEX (OPP),101.752843,3.132262,gtfs_rapid_bus_kl,4340116242,school,Touch Learning Center,885.3829929587847
1001962,AJ172 MENARA MAXISEGAR,101.753449,3.129223,gtfs_rapid_bus_kl,4340116242,school,Touch Learning Center,1133.839266221465
1002821,AJ173 RHB PANDAN INDAH,101.754982,3.129258,gtfs_rapid_bus_kl,12465037836,marketplace,Pasar Pagi Tapak Ekspo Taman Muda (JKP MPAJ ZON22),1060.9441188742505
1003823,AJ233 PANDAN INDAH,101.756666,3.127818,gtfs_rapid_bus_kl,12465037836,marketplace,Pasar Pagi Tapak Ekspo Taman Muda (JKP MPAJ ZON22),835.9318131333056
1002722,AJ234 TAMAN LEMBAH MAJU (UTARA),101.755607,3.126011,gtfs_rapid_bus_kl,12465037836,marketplace,Pasar Pagi Tapak Ekspo Taman Muda (JKP MPAJ ZON22),717.1039635065173
1006896,AJ235 FLAT LEMBAH MAJU,101.755296,3.125232,gtfs_rapid_bus_kl,12465037836,marketplace,Pasar Pagi Tapak Ekspo Taman Muda (JKP MPAJ ZON22),673.0450892483914
1006898,SK PANDAN INDAH (OPP),101.751655,3.124937,gtfs_rapid_bus_kl,12465037836,marketplace,Pasar Pagi Tapak Ekspo Taman Muda (JKP MPAJ ZON22),981.1171059016074
1003351,AJ165 SMK PANDAN INDAH,101.751258,3.122964,gtfs_rapid_bus_kl,12465037836,marketplace,Pasar Pagi Tapak Ekspo Taman Muda (JKP MPAJ ZON22),943.321633617938
1006900,AJ333 FLAT PANDAN INDAH,101.751328,3.121507,gtfs_rapid_bus_kl,13417543386,school,Sekolah Rendah Integrasi Teras Islam Al-Jundi,902.8515606149784
1003924,AJ229 THE RESIDENT AMPANG SOUTH,101.752015,3.119724,gtfs_rapid_bus_kl,13417543386,school,Sekolah Rendah Integrasi Teras Islam Al-Jundi,696.2609237214735
1002044,AJ230 TAMAN MUDA (BARAT),101.756687,3.119856,gtfs_rapid_bus_kl,12465037836,marketplace,Pasar Pagi Tapak Ekspo Taman Muda (JKP MPAJ ZON22),329.006283058773
1006902,PASAR TAMAN MUDA,101.759486,3.119108,gtfs_rapid_bus_kl,11407912994,marketplace,Pasar Pagi Taman Muda,28.661585738358553
1006904,DEWAN TAMAN MUDA,101.759721,3.116562,gtfs_rapid_bus_kl,11407912994,marketplace,Pasar Pagi Taman Muda,257.6203199017849
1001319,AJ427 TAMAN SERAYA (BARAT),101.761285,3.114987,gtfs_rapid_bus_kl,11407912994,marketplace,Pasar Pagi Taman Muda,472.5391942908647
1003211,AJ334 TAMAN SERAYA (TIMUR),101.762988,3.115575,gtfs_rapid_bus_kl,11407912994,marketplace,Pasar Pagi Taman Muda,527.9936807976039
1003012,AJ250 TAMAN BUKIT TERATAI,101.764188,3.115151,gtfs_rapid_bus_kl,13428182846,school,KAFA Integrasi As-Salam,425.72727345409527
1006910,99 SPEEDMART BUKIT TERATAI (OPP),101.765629,3.111969,gtfs_rapid_bus_kl,13428182846,school,KAFA Integrasi As-Salam,190.2973260868583
1003343,KOMERSIAL BUKIT MAHKOTA,101.813438,2.870537,gtfs_rapid_bus_kl,403751197,marketplace,Pasar Malam,2976.5786064237805
1008190,BUKIT MAHKOTA CLUBHOUSE SEKSYEN 6,101.808645,2.873758,gtfs_rapid_bus_kl,403751197,marketplace,Pasar Malam,2334.675470108212
1008191,PINTU A PERUMAHAN BUKIT MAHKOTA (OPP),101.808991,2.877296,gtfs_rapid_bus_kl,403751197,marketplace,Pasar Malam,2200.6465305706724
1006960,APARTMENT NURI (OPP),101.807285,2.88132,gtfs_rapid_bus_kl,403751197,marketplace,Pasar Malam,1898.457170685334
1006958,SEKSYEN 3 BANDAR BUKIT MAHKOTA,101.801169,2.882819,gtfs_rapid_bus_kl,403751197,marketplace,Pasar Malam,1200.0621542867495
1006956,BANYAN CLOSE,101.794186,2.883335,gtfs_rapid_bus_kl,403751197,marketplace,Pasar Malam,424.2688494124808
1006964,PUSAT KOMERSIAL BANDAR SRI PUTRA,101.791166,2.88633,gtfs_rapid_bus_kl,12246095827,school,Sekolah Rendah Islam Integrasi Tahfiz As Syakirin,161.417901208275
1006954,MASJID BANDAR SERI PUTRA,101.787822,2.887669,gtfs_rapid_bus_kl,12246095827,school,Sekolah Rendah Islam Integrasi Tahfiz As Syakirin,284.4072491547841
1006949,SMK BANDAR SERI PUTRA (OPP),101.78515,2.886316,gtfs_rapid_bus_kl,12246095827,school,Sekolah Rendah Islam Integrasi Tahfiz As Syakirin,513.749050778269
1006947,PANGSAPURI SERI MELATI (OPP),101.779064,2.88767,gtfs_rapid_bus_kl,12246095827,school,Sekolah Rendah Islam Integrasi Tahfiz As Syakirin,1204.5041930275843
1006965,PANGSAPURI ACACIA (OPP),101.777885,2.889175,gtfs_rapid_bus_kl,12246095827,school,Sekolah Rendah Islam Integrasi Tahfiz As Syakirin,1367.856686956019
1006945,SK BANDAR SERI PUTRA (OPP),101.775924,2.889084,gtfs_rapid_bus_kl,12246095827,school,Sekolah Rendah Islam Integrasi Tahfiz As Syakirin,1577.488545096506
1006943,APARTMENT CAMELLIA,101.773046,2.893537,gtfs_rapid_bus_kl,12820004911,school,Sekolah Rendah Islam Permata Al-Haziq,1489.167638782754
1006941,TAMAN BANGI VILLA (OPP),101.778912,2.898844,gtfs_rapid_bus_kl,12820004911,school,Sekolah Rendah Islam Permata Al-Haziq,1835.839058670377
1006939,DEWAN BANGI,101.781081,2.901213,gtfs_rapid_bus_kl,12246095827,school,Sekolah Rendah Islam Integrasi Tahfiz As Syakirin,1951.3111669097168
1008058,DEWAN PEKAN BANGI,101.780777,2.901426,gtfs_rapid_bus_kl,12246095827,school,Sekolah Rendah Islam Integrasi Tahfiz As Syakirin,1988.7655586659448
1008059,SK BANGI,101.784278,2.904556,gtfs_rapid_bus_kl,12246095827,school,Sekolah Rendah Islam Integrasi Tahfiz As Syakirin,2156.294800665942
1006935,KTM BANGI,101.785349,2.90316,gtfs_rapid_bus_kl,12246095827,school,Sekolah Rendah Islam Integrasi Tahfiz As Syakirin,1974.5893432165922
1006936,PASAR BANGI LAMA,101.782894,2.900647,gtfs_rapid_bus_kl,12246095827,school,Sekolah Rendah Islam Integrasi Tahfiz As Syakirin,1802.4021545234093
1006938,DEWAN BANGI (OPP),101.781252,2.901202,gtfs_rapid_bus_kl,12246095827,school,Sekolah Rendah Islam Integrasi Tahfiz As Syakirin,1940.8923962376718
1006940,TAMAN BANGI VILLA,101.779041,2.898779,gtfs_rapid_bus_kl,12820004911,school,Sekolah Rendah Islam Permata Al-Haziq,1851.3398464339136
1006942,TAMAN IMPIAN PUTRA,101.774376,2.894693,gtfs_rapid_bus_kl,12820004911,school,Sekolah Rendah Islam Permata Al-Haziq,1533.4516282400582
1006944,SK BANDAR SERI PUTRA,101.775718,2.889108,gtfs_rapid_bus_kl,12246095827,school,Sekolah Rendah Islam Integrasi Tahfiz As Syakirin,1600.4539249412062
1006946,PANGSAPURI ACACIA,101.777987,2.889262,gtfs_rapid_bus_kl,12246095827,school,Sekolah Rendah Islam Integrasi Tahfiz As Syakirin,1359.4536099893844
1006950,PUSAT PERNIAGAAN SRI PUTRA,101.779635,2.8871907,gtfs_rapid_bus_kl,12246095827,school,Sekolah Rendah Islam Integrasi Tahfiz As Syakirin,1134.2605886960312
1006948,SMK BANDAR SERI PUTRA,101.784861,2.886552,gtfs_rapid_bus_kl,12246095827,school,Sekolah Rendah Islam Integrasi Tahfiz As Syakirin,548.177318359461
1006953,MASJID BANDAR SERI PUTRA (OPP),101.78768,2.887891,gtfs_rapid_bus_kl,12246095827,school,Sekolah Rendah Islam Integrasi Tahfiz As Syakirin,312.6630867433628
1006951,PUSAT KOMERSIAL BANDAR SRI PUTRA,101.791356,2.886509,gtfs_rapid_bus_kl,12246095827,school,Sekolah Rendah Islam Integrasi Tahfiz As Syakirin,187.13303705631114
1006955,BANYAN CLOSE,101.794747,2.883463,gtfs_rapid_bus_kl,403751197,marketplace,Pasar Malam,482.455836973567
1006957,SEKSYEN 3 BANDAR BUKIT MAHKOTA,101.801179,2.883064,gtfs_rapid_bus_kl,403751197,marketplace,Pasar Malam,1197.8949772641022
1006959,APARTMENT NURI,101.807391,2.881568,gtfs_rapid_bus_kl,403751197,marketplace,Pasar Malam,1905.5845564610759
1006961,SEKSYEN 5 BANDAR BUKIT MAHKOTA,101.814896,2.873597,gtfs_rapid_bus_kl,403751197,marketplace,Pasar Malam,2964.9781198632763
1007176,MRT BTHO,101.774434,3.04907,gtfs_rapid_bus_kl,10672656969,marketplace,Pasar Pagi Kampung Batu 11 Cheras,442.13569515268995
1003179,APARTMENT NETIZEN,101.772007,3.049629,gtfs_rapid_bus_kl,10672656969,marketplace,Pasar Pagi Kampung Batu 11 Cheras,451.2073517906665
1002469,PETRONAS CHERAS PERDANA (OPP),101.768725,3.047857,gtfs_rapid_bus_kl,10672656969,marketplace,Pasar Pagi Kampung Batu 11 Cheras,488.3911631123816
1002213,TAMAN CHERAS PERDANA FASA 2,101.76797590543,3.0462601967292,gtfs_rapid_bus_kl,10672656969,marketplace,Pasar Pagi Kampung Batu 11 Cheras,507.87556251197
1006997,SMK CHERAS PERDANA (OPP),101.766412,3.043947,gtfs_rapid_bus_kl,10672656969,marketplace,Pasar Pagi Kampung Batu 11 Cheras,701.724357546662
1006998,TAMAN CHERAS PERDANA FASA 3,101.765086,3.041742,gtfs_rapid_bus_kl,5434804521,school,Cambridge English For Life (CEFL),716.2679216428318
1006755,TAMAN CHERAS PERDANA FASA 7,101.762309,3.037232,gtfs_rapid_bus_kl,5434804521,school,Cambridge English For Life (CEFL),475.64288443289314
1006754,KJ334 AEON CHERAS SELATAN,101.762818,3.033446,gtfs_rapid_bus_kl,5434804521,school,Cambridge English For Life (CEFL),432.7707591530159
1000184,PUSAT KOMERSIAL C180,101.766009,3.034846,gtfs_rapid_bus_kl,5434804521,school,Cambridge English For Life (CEFL),65.32366089526113
1006999,PANGSAPURI SUAKASIH,101.758212,3.03778,gtfs_rapid_bus_kl,5434804521,school,Cambridge English For Life (CEFL),924.6967003411067
1008000,PERUMAHAN SUADAMAI,101.754825,3.04998,gtfs_rapid_bus_kl,7377403185,school,Kafa Integrasi As-Syakirin,995.2390027866893
1008001,SK BTHO 2,101.754999,3.052803,gtfs_rapid_bus_kl,7377403185,school,Kafa Integrasi As-Syakirin,1005.426488393279
1008002,SMK BTHO 2,101.755786,3.054078,gtfs_rapid_bus_kl,7377403185,school,Kafa Integrasi As-Syakirin,1118.0925142089804
1008004,PETRONAS BTHO 2,101.757973,3.054724,gtfs_rapid_bus_kl,7377403185,school,Kafa Integrasi As-Syakirin,1371.7873473926772
1006757,APARTMENT MINANG RIA,101.757437,3.056474,gtfs_rapid_bus_kl,2583149692,marketplace,,1362.5898151938486
1008005,PANGSAPURI SERI MURNI,101.757403,3.060348,gtfs_rapid_bus_kl,2583149692,marketplace,,1401.9164555993204
1008006,SRA TAMAN TUN PERAK (OPP),101.758338,3.062087,gtfs_rapid_bus_kl,9963049570,marketplace,Pasar Malam Taman Bukit Cheras,1364.296869280462
1008007,PANGSAPURI WIRA,101.758677,3.063197,gtfs_rapid_bus_kl,9963049570,marketplace,Pasar Malam Taman Bukit Cheras,1325.0803046867213
1002241,AJ276 PANDAN HEIGHT,101.73863347999,3.112722443449,gtfs_rapid_bus_kl,13417543386,school,Sekolah Rendah Integrasi Teras Islam Al-Jundi,1922.9315360404644
1002245,AJ277 PANDAN VISTA,101.73894,3.115183,gtfs_rapid_bus_kl,13417543386,school,Sekolah Rendah Integrasi Teras Islam Al-Jundi,1876.2069168896778
1002242,AJ278 PANDAN PERDANA DELUXE,101.73961,3.116378,gtfs_rapid_bus_kl,13417543386,school,Sekolah Rendah Integrasi Teras Islam Al-Jundi,1810.1795970096045
1002410,AJ470 PERDANA VILLA,101.740585,3.118058,gtfs_rapid_bus_kl,13417543386,school,Sekolah Rendah Integrasi Teras Islam Al-Jundi,1732.319484918603
1002247,AJ279 PANDAN PERDANA (BARAT),101.741585,3.119833,gtfs_rapid_bus_kl,13417543386,school,Sekolah Rendah Integrasi Teras Islam Al-Jundi,1679.859773788311
1008085,PLAZA PANDAN,101.742327,3.119839,gtfs_rapid_bus_kl,13417543386,school,Sekolah Rendah Integrasi Teras Islam Al-Jundi,1602.595365563979
1003125,AJ273 SK PANDAN PERDANA,101.741784,3.115781,gtfs_rapid_bus_kl,13417543386,school,Sekolah Rendah Integrasi Teras Islam Al-Jundi,1563.2603313541517
1008086,STADIUM MPAJ,101.741958,3.114366,gtfs_rapid_bus_kl,13417543386,school,Sekolah Rendah Integrasi Teras Islam Al-Jundi,1540.1787039677645
1008087,AJ274 KOMERSIAL PANDAN PERDANA,101.744602,3.113278,gtfs_rapid_bus_kl,13417543386,school,Sekolah Rendah Integrasi Teras Islam Al-Jundi,1255.9445672043053
1003057,AJ331 TAMAN KENCANA (BARAT),101.748577,3.119608,gtfs_rapid_bus_kl,13417543386,school,Sekolah Rendah Integrasi Teras Islam Al-Jundi,968.8072274577484
1003990,AJ332 TAMAN KENCANA (TIMUR),101.750297,3.11964,gtfs_rapid_bus_kl,13417543386,school,Sekolah Rendah Integrasi Teras Islam Al-Jundi,819.5818089938614
1003825,AJ236 TAMAN LEMBAH MAJU,101.755247,3.123595,gtfs_rapid_bus_kl,12465037836,marketplace,Pasar Pagi Tapak Ekspo Taman Muda (JKP MPAJ ZON22),559.9176869411368
1003326,AJ237 SK TAMAN MUDA,101.75542940854,3.1205083504751,gtfs_rapid_bus_kl,12465037836,marketplace,Pasar Pagi Tapak Ekspo Taman Muda (JKP MPAJ ZON22),451.0640376999811
1001177,AJ231 TAMAN MUDA (TIMUR),101.75914666354,3.1199889635163,gtfs_rapid_bus_kl,12465037836,marketplace,Pasar Pagi Tapak Ekspo Taman Muda (JKP MPAJ ZON22),103.47228251910968
1001755,AJ242 KOMERSIAL TAMAN MUDA,101.760082,3.121373,gtfs_rapid_bus_kl,12465037836,marketplace,Pasar Pagi Tapak Ekspo Taman Muda (JKP MPAJ ZON22),89.2495229162402
1001651,AJ157 PANDAN MEWAH HEIGHTS,101.762139,3.130923,gtfs_rapid_bus_kl,4340116242,school,Touch Learning Center,948.7842750044158
1000992,AJ158 FLAT 610,101.760369,3.130479,gtfs_rapid_bus_kl,4340116242,school,Touch Learning Center,916.5505244075164
1003749,AJ159 SURAU MADRASATUL SOFWA,101.75896061054,3.1298841668666,gtfs_rapid_bus_kl,4340116242,school,Touch Learning Center,949.3397438815015
1000610,AJ160 APARTMENT BUNGA RAYA,101.7572669952,3.1292473326086,gtfs_rapid_bus_kl,12465037836,marketplace,Pasar Pagi Tapak Ekspo Taman Muda (JKP MPAJ ZON22),966.5107125757204
1000728,AJ179 APARTMENT MERPATI,101.75633771805,3.133868,gtfs_rapid_bus_kl,4340116242,school,Touch Learning Center,530.3960841600612
1000354,AJ223 APARTMENT MERPATI,101.757526,3.134151,gtfs_rapid_bus_kl,4340116242,school,Touch Learning Center,469.6116047873771
1000134,AJ423 APARTMENT NURI COURT,101.756302,3.135695,gtfs_rapid_bus_kl,4340116242,school,Touch Learning Center,348.0266216624158
1000129,AJ224 APARTMENT KENARI COURT,101.754541,3.136451,gtfs_rapid_bus_kl,4340116242,school,Touch Learning Center,435.1416376657031
1008088,KOMERSIAL PANDAN INDAH,101.751201,3.133105,gtfs_rapid_bus_kl,4340116242,school,Touch Learning Center,952.391299317175
1001334,AJ269 TAMAN MAJU JAYA,101.74298020593,3.1304479736276,gtfs_rapid_bus_kl,1678954802,school,Sekolah Kebangsaan Puteri Pandan 2,1702.390810218872
1002794,AJ270 CHERAS INDAH NIGHT MARKET,101.742922,3.128708,gtfs_rapid_bus_kl,1678954802,school,Sekolah Kebangsaan Puteri Pandan 2,1780.9532355815352
1003776,AJ271 TAMAN CHERAS INDAH,101.742457,3.124393,gtfs_rapid_bus_kl,13417543386,school,Sekolah Rendah Integrasi Teras Islam Al-Jundi,1832.9631833575309
1000009,AJ272 PANDAN PERDANA (TIMUR),101.743645,3.12019,gtfs_rapid_bus_kl,13417543386,school,Sekolah Rendah Integrasi Teras Islam Al-Jundi,1481.925991321483
