date,total_ridership,service_frequency,is_holiday,ridership_per_service
2022-10-24,524771,11,1,47706.454545454544
2022-10-25,760367,11,0,69124.27272727272
2022-10-26,772591,11,0,70235.54545454546
2022-10-27,793212,11,0,72110.18181818182
2022-10-28,801795,11,0,72890.45454545454
2022-10-29,560541,11,0,50958.27272727273
2022-10-30,481098,11,0,43736.181818181816
2022-10-31,783892,11,0,71262.90909090909
2022-11-01,828743,11,0,75340.27272727272
2022-11-02,828388,11,0,75308.0
2022-11-03,834098,11,0,75827.09090909091
2022-11-04,843407,11,0,76673.36363636363
2022-11-05,573231,11,0,52111.90909090909
2022-11-06,511113,11,0,46464.818181818184
2022-11-07,794769,11,0,72251.72727272728
2022-11-08,767909,11,0,69809.90909090909
2022-11-09,671906,11,0,61082.36363636364
2022-11-10,642946,11,0,58449.63636363636
2022-11-11,658670,11,0,59879.09090909091
2022-11-12,469400,11,0,42672.72727272727
2022-11-13,422782,11,0,38434.72727272727
2022-11-14,731619,11,0,66510.81818181818
2022-11-15,803527,11,0,73047.90909090909
2022-11-16,862729,11,0,78429.90909090909
2022-11-17,839062,11,0,76278.36363636363
2022-11-18,494897,11,1,44990.63636363636
2022-11-19,434733,11,1,39521.181818181816
2022-11-20,460634,11,0,41875.818181818184
2022-11-21,735344,11,0,66849.45454545454
2022-11-22,815789,11,0,74162.63636363637
2022-11-23,834824,11,0,75893.09090909091
2022-11-24,835866,11,0,75987.81818181818
2022-11-25,839437,11,0,76312.45454545454
2022-11-26,624037,11,0,56730.63636363636
2022-11-27,527519,11,0,47956.27272727273
2022-11-28,483000,11,1,43909.09090909091
2022-11-29,753437,11,0,68494.27272727272
2022-11-30,844596,11,0,76781.45454545454
2022-12-01,854484,11,0,77680.36363636363
2022-12-02,867377,11,0,78852.45454545454
2022-12-03,642541,11,0,58412.818181818184
2022-12-04,548499,11,0,49863.545454545456
2022-12-05,820673,11,0,74606.63636363637
2022-12-06,847795,11,0,77072.27272727272
2022-12-07,863929,11,0,78539.0
2022-12-08,859499,11,0,78136.27272727272
2022-12-09,871235,11,1,79203.18181818182
2022-12-10,610277,11,1,55479.72727272727
2022-12-11,580710,11,1,52791.818181818184
2022-12-12,759713,11,1,69064.81818181818
2022-12-13,846144,11,1,76922.18181818182
2022-12-14,852375,11,1,77488.63636363637
2022-12-15,850587,11,1,77326.09090909091
2022-12-16,851421,11,1,77401.90909090909
2022-12-17,690120,11,1,62738.181818181816
2022-12-18,639069,11,1,58097.181818181816
2022-12-19,802435,11,1,72948.63636363637
2022-12-20,830584,11,1,75507.63636363637
2022-12-21,835788,11,1,75980.72727272728
2022-12-22,815604,11,1,74145.81818181818
2022-12-23,833264,11,1,75751.27272727272
2022-12-24,689708,11,1,62700.72727272727
2022-12-25,684639,11,1,62239.90909090909
2022-12-26,550843,11,1,50076.63636363636
2022-12-27,763265,11,1,69387.72727272728
2022-12-28,780389,11,1,70944.45454545454
2022-12-29,774271,11,1,70388.27272727272
2022-12-30,780845,11,1,70985.90909090909
2022-12-31,721076,11,1,65552.36363636363
2023-01-01,626393,11,1,56944.818181818184
2023-01-02,487546,11,0,44322.36363636364
2023-01-03,878989,11,0,79908.09090909091
2023-01-04,849870,11,0,77260.90909090909
2023-01-05,841678,11,0,76516.18181818182
2023-01-06,850529,11,0,77320.81818181818
2023-01-07,626763,11,0,56978.454545454544
2023-01-08,510886,11,0,46444.181818181816
2023-01-09,848693,11,0,77153.90909090909
2023-01-10,879672,11,0,79970.18181818182
2023-01-11,902507,11,0,82046.09090909091
2023-01-12,895280,11,0,81389.09090909091
2023-01-13,895628,11,0,81420.72727272728
2023-01-14,604564,11,0,54960.36363636364
2023-01-15,560712,11,0,50973.818181818184
2023-01-16,852977,11,0,77543.36363636363
2023-01-17,898074,11,0,81643.09090909091
2023-01-18,911971,11,0,82906.45454545454
2023-01-19,909453,11,0,82677.54545454546
2023-01-20,807821,11,0,73438.27272727272
2023-01-21,528309,11,0,48028.09090909091
2023-01-22,586085,11,1,53280.454545454544
2023-01-23,563332,11,1,51212.0
2023-01-24,481934,11,0,43812.181818181816
2023-01-25,702620,11,0,63874.545454545456
2023-01-26,724563,11,0,65869.36363636363
2023-01-27,755777,11,0,68707.0
2023-01-28,575155,11,0,52286.818181818184
2023-01-29,504475,11,0,45861.36363636364
2023-01-30,811320,11,0,73756.36363636363
2023-01-31,857505,11,0,77955.0
2023-02-01,594363,11,0,54033.0
2023-02-02,874190,11,0,79471.81818181818
2023-02-03,888943,11,0,80813.0
2023-02-04,599269,11,0,54479.0
2023-02-05,579003,11,1,52636.63636363636
2023-02-06,469537,11,0,42685.181818181816
2023-02-07,874311,11,0,79482.81818181818
2023-02-08,888160,11,0,80741.81818181818
2023-02-09,880869,11,0,80079.0
2023-02-10,886257,11,0,80568.81818181818
2023-02-11,633442,11,0,57585.63636363636
2023-02-12,552917,11,0,50265.181818181816
2023-02-13,871675,11,0,79243.18181818182
2023-02-14,920700,11,0,83700.0
2023-02-15,907404,11,0,82491.27272727272
2023-02-16,899539,11,0,81776.27272727272
2023-02-17,894771,11,1,81342.81818181818
2023-02-18,596459,11,1,54223.545454545456
2023-02-19,544563,11,1,49505.72727272727
2023-02-20,852721,11,1,77520.09090909091
2023-02-21,880255,11,1,80023.18181818182
2023-02-22,893508,11,1,81228.0
2023-02-23,881149,11,1,80104.45454545454
2023-02-24,883416,11,1,80310.54545454546
2023-02-25,628021,11,1,57092.818181818184
2023-02-26,563949,11,1,51268.09090909091
2023-02-27,837022,11,1,76092.90909090909
2023-02-28,878938,11,1,79903.45454545454
2023-03-01,921848,11,1,83804.36363636363
2023-03-02,918379,11,1,83489.0
2023-03-03,912554,11,1,82959.45454545454
2023-03-04,748856,11,1,68077.81818181818
2023-03-05,630819,11,1,57347.181818181816
2023-03-06,904593,11,1,82235.72727272728
2023-03-07,939093,11,1,85372.09090909091
2023-03-08,966573,11,1,87870.27272727272
2023-03-09,945582,11,1,85962.0
2023-03-10,944195,11,1,85835.90909090909
2023-03-11,673288,11,1,61208.0
2023-03-12,634160,11,1,57650.90909090909
2023-03-13,910730,11,0,82793.63636363637
2023-03-14,961936,11,0,87448.72727272728
2023-03-15,989941,11,0,89994.63636363637
2023-03-16,1015697,11,0,92336.09090909091
2023-03-17,1054416,11,0,95856.0
2023-03-18,833788,11,0,75798.90909090909
2023-03-19,767206,11,0,69746.0
2023-03-20,1001402,11,0,91036.54545454546
2023-03-21,1054744,11,0,95885.81818181818
2023-03-22,1079046,11,0,98095.09090909091
2023-03-23,961794,11,0,87435.81818181818
2023-03-24,975882,11,0,88716.54545454546
2023-03-25,636781,11,0,57889.181818181816
2023-03-26,620839,11,0,56439.90909090909
2023-03-27,944259,11,0,85841.72727272728
2023-03-28,984035,11,0,89457.72727272728
2023-03-29,994897,11,0,90445.18181818182
2023-03-30,997075,11,0,90643.18181818182
2023-03-31,1021747,11,0,92886.09090909091
2023-04-01,616548,11,0,56049.818181818184
2023-04-02,555377,11,0,50488.818181818184
2023-04-03,932584,11,0,84780.36363636363
2023-04-04,969924,11,0,88174.90909090909
2023-04-05,974515,11,0,88592.27272727272
2023-04-06,989463,11,0,89951.18181818182
2023-04-07,982500,11,0,89318.18181818182
2023-04-08,671023,11,0,61002.09090909091
2023-04-09,635718,11,0,57792.545454545456
2023-04-10,962519,11,0,87501.72727272728
2023-04-11,993365,11,0,90305.90909090909
2023-04-12,1000157,11,0,90923.36363636363
2023-04-13,991015,11,0,90092.27272727272
2023-04-14,998054,11,0,90732.18181818182
2023-04-15,690497,11,0,62772.454545454544
2023-04-16,620371,11,0,56397.36363636364
2023-04-17,958748,11,0,87158.90909090909
2023-04-18,1002658,11,0,91150.72727272728
2023-04-19,958771,11,0,87161.0
2023-04-20,830223,11,0,75474.81818181818
2023-04-21,694096,11,1,63099.63636363636
2023-04-22,641863,11,1,58351.181818181816
2023-04-23,700040,11,1,63640.0
