date,total_ridership,fuel_ron95,rainfall_mm,modal_shift_signal
2023-12-16,856589,2.05,118.16454644897959,0
2023-12-17,818553,2.05,118.16454644897959,0
2023-12-18,1118995,2.05,118.16454644897959,0
2023-12-19,1142837,2.05,118.16454644897959,0
2023-12-20,1159487,2.05,118.16454644897959,0
2023-12-21,1134571,2.05,165.6802241632653,0
2023-12-22,1118145,2.05,165.6802241632653,0
2023-12-23,924698,2.05,165.6802241632653,0
2023-12-24,968675,2.05,165.6802241632653,0
2023-12-25,845671,2.05,165.6802241632653,0
2023-12-26,1005940,2.05,165.6802241632653,0
2023-12-27,1046799,2.05,165.6802241632653,0
2023-12-28,1039918,2.05,165.6802241632653,0
2023-12-29,1034234,2.05,165.6802241632653,0
2023-12-30,826495,2.05,165.6802241632653,0
2023-12-31,1078119,2.05,165.6802241632653,0
2024-01-01,781498,2.05,107.52131348979593,0
2024-01-02,1122204,2.05,107.52131348979593,0
2024-01-03,1143956,2.05,107.52131348979593,0
2024-01-04,1132098,2.05,107.52131348979593,0
2024-01-05,1135152,2.05,107.52131348979593,0
2024-01-06,766317,2.05,107.52131348979593,0
2024-01-07,672251,2.05,107.52131348979593,0
2024-01-08,1138841,2.05,107.52131348979593,0
2024-01-09,1182531,2.05,107.52131348979593,0
2024-01-10,1186733,2.05,107.52131348979593,0
2024-01-11,1182915,2.05,113.18997809319727,0
2024-01-12,1201088,2.05,113.18997809319727,0
2024-01-13,842384,2.05,113.18997809319727,0
2024-01-14,742263,2.05,113.18997809319727,0
2024-01-15,1142744,2.05,113.18997809319727,0
2024-01-16,1186941,2.05,113.18997809319727,0
2024-01-17,1201447,2.05,113.18997809319727,0
2024-01-18,1190563,2.05,113.18997809319727,0
2024-01-19,1201116,2.05,113.18997809319727,0
2024-01-20,826123,2.05,113.18997809319727,0
2024-01-21,737239,2.05,83.8511877414966,0
2024-01-22,1166939,2.05,83.8511877414966,0
2024-01-23,1224781,2.05,83.8511877414966,0
2024-01-24,1310316,2.05,83.8511877414966,0
2024-01-25,831545,2.05,83.8511877414966,0
2024-01-26,1136469,2.05,83.8511877414966,0
2024-01-27,813930,2.05,83.8511877414966,0
2024-01-28,725280,2.05,83.8511877414966,0
2024-01-29,1174516,2.05,83.8511877414966,0
2024-01-30,1207918,2.05,83.8511877414966,0
2024-01-31,1243151,2.05,83.8511877414966,0
2024-02-01,835404,2.05,50.28788770068027,0
2024-02-02,1179876,2.05,50.28788770068027,0
2024-02-03,883661,2.05,50.28788770068027,0
2024-02-04,774459,2.05,50.28788770068027,0
2024-02-05,1201051,2.05,50.28788770068027,0
2024-02-06,1247118,2.05,50.28788770068027,0
2024-02-07,1281499,2.05,50.28788770068027,0
2024-02-08,1186316,2.05,50.28788770068027,0
2024-02-09,1013495,2.05,50.28788770068027,0
2024-02-10,943751,2.05,50.28788770068027,0
2024-02-11,943767,2.05,49.924346197278915,0
2024-02-12,801535,2.05,49.924346197278915,0
2024-02-13,1037424,2.05,49.924346197278915,0
2024-02-14,1100044,2.05,49.924346197278915,0
2024-02-15,1105480,2.05,49.924346197278915,0
2024-02-16,1089910,2.05,49.924346197278915,0
2024-02-17,773517,2.05,49.924346197278915,0
2024-02-18,718517,2.05,49.924346197278915,0
2024-02-19,1172233,2.05,49.924346197278915,0
2024-02-20,1214761,2.05,49.924346197278915,0
2024-02-21,1237026,2.05,24.339047052380952,0
2024-02-22,1226227,2.05,24.339047052380952,0
2024-02-23,1219986,2.05,24.339047052380952,0
2024-02-24,922117,2.05,24.339047052380952,0
2024-02-25,809784,2.05,24.339047052380952,0
2024-02-26,1196823,2.05,24.339047052380952,0
2024-02-27,1237887,2.05,24.339047052380952,0
2024-02-28,1261353,2.05,24.339047052380952,0
2024-02-29,1259911,2.05,24.339047052380952,0
2024-03-01,1259771,2.05,62.74878733129252,0
2024-03-02,939333,2.05,62.74878733129252,0
2024-03-03,877445,2.05,62.74878733129252,0
2024-03-04,1234452,2.05,62.74878733129252,0
2024-03-05,1284978,2.05,62.74878733129252,0
2024-03-06,1310993,2.05,62.74878733129252,0
2024-03-07,1297272,2.05,62.74878733129252,0
2024-03-08,1296072,2.05,62.74878733129252,0
2024-03-09,943384,2.05,62.74878733129252,0
2024-03-10,876197,2.05,62.74878733129252,0
2024-03-11,1271190,2.05,18.18581882585034,0
2024-03-12,1201385,2.05,18.18581882585034,0
2024-03-13,1229434,2.05,18.18581882585034,0
2024-03-14,1229474,2.05,18.18581882585034,0
2024-03-15,1210601,2.05,18.18581882585034,0
2024-03-16,752583,2.05,18.18581882585034,0
2024-03-17,685722,2.05,18.18581882585034,0
2024-03-18,1201166,2.05,18.18581882585034,0
2024-03-19,1220720,2.05,18.18581882585034,0
2024-03-20,1232810,2.05,18.18581882585034,0
2024-03-21,1222896,2.05,53.628436045578226,0
2024-03-22,1242631,2.05,53.628436045578226,0
2024-03-23,794620,2.05,53.628436045578226,0
2024-03-24,710706,2.05,53.628436045578226,0
2024-03-25,1196871,2.05,53.628436045578226,0
2024-03-26,1238649,2.05,53.628436045578226,0
2024-03-27,1269853,2.05,53.628436045578226,0
2024-03-28,762614,2.05,53.628436045578226,0
2024-03-29,1156669,2.05,53.628436045578226,0
2024-03-30,802919,2.05,53.628436045578226,0
2024-03-31,717894,2.05,53.628436045578226,0
2024-04-01,1199962,2.05,49.24906732585034,0
2024-04-02,1233094,2.05,49.24906732585034,0
2024-04-03,1259527,2.05,49.24906732585034,0
2024-04-04,1239449,2.05,49.24906732585034,0
2024-04-05,1263654,2.05,49.24906732585034,0
2024-04-06,832922,2.05,49.24906732585034,0
2024-04-07,761318,2.05,49.24906732585034,0
2024-04-08,1015461,2.05,49.24906732585034,0
2024-04-09,978445,2.05,49.24906732585034,0
2024-04-10,906374,2.05,49.24906732585034,0
2024-04-11,887898,2.05,72.43296429931974,0
2024-04-12,905762,2.05,72.43296429931974,0
2024-04-13,733212,2.05,72.43296429931974,0
2024-04-14,707225,2.05,72.43296429931974,0
2024-04-15,1113139,2.05,72.43296429931974,0
2024-04-16,1177611,2.05,72.43296429931974,0
2024-04-17,1209665,2.05,72.43296429931974,0
2024-04-18,1207946,2.05,72.43296429931974,0
2024-04-19,1223825,2.05,72.43296429931974,0
2024-04-20,841079,2.05,72.43296429931974,0
2024-04-21,758808,2.05,63.07408566258503,0
2024-04-22,1206407,2.05,63.07408566258503,0
2024-04-23,1244656,2.05,63.07408566258503,0
2024-04-24,1251556,2.05,63.07408566258503,0
2024-04-25,1245544,2.05,63.07408566258503,0
2024-04-26,1262763,2.05,63.07408566258503,0
2024-04-27,898671,2.05,63.07408566258503,0
2024-04-28,791116,2.05,63.07408566258503,0
2024-04-29,1222069,2.05,63.07408566258503,0
2024-04-30,1287830,2.05,63.07408566258503,0
2024-05-01,835179,2.05,83.16482823809524,0
2024-05-02,1272269,2.05,83.16482823809524,0
2024-05-03,1277380,2.05,83.16482823809524,0
2024-05-04,911452,2.05,83.16482823809524,0
2024-05-05,829972,2.05,83.16482823809524,0
2024-05-06,1244194,2.05,83.16482823809524,0
2024-05-07,1264734,2.05,83.16482823809524,0
2024-05-08,1288788,2.05,83.16482823809524,0
2024-05-09,1280827,2.05,83.16482823809524,0
2024-05-10,1298232,2.05,83.16482823809524,0
2024-05-11,875021,2.05,89.25527410884354,0
2024-05-12,839507,2.05,89.25527410884354,0
2024-05-13,1245084,2.05,89.25527410884354,0
2024-05-14,1278942,2.05,89.25527410884354,0
2024-05-15,1284442,2.05,89.25527410884354,0
2024-05-16,1280140,2.05,89.25527410884354,0
2024-05-17,1285164,2.05,89.25527410884354,0
2024-05-18,885904,2.05,89.25527410884354,0
2024-05-19,803073,2.05,89.25527410884354,0
2024-05-20,1229102,2.05,89.25527410884354,0
2024-05-21,1280513,2.05,91.00263984353741,0
2024-05-22,790224,2.05,91.00263984353741,0
2024-05-23,1233655,2.05,91.00263984353741,0
2024-05-24,1288547,2.05,91.00263984353741,0
2024-05-25,955143,2.05,91.00263984353741,0
2024-05-26,877566,2.05,91.00263984353741,0
2024-05-27,1267910,2.05,91.00263984353741,0
2024-05-28,1313412,2.05,91.00263984353741,0
2024-05-29,1351074,2.05,91.00263984353741,0
2024-05-30,1333911,2.05,91.00263984353741,0
2024-05-31,1299732,2.05,91.00263984353741,0
2024-06-01,1017523,2.05,84.79549390476191,0
2024-06-02,952813,2.05,84.79549390476191,0
2024-06-03,784222,2.05,84.79549390476191,0
2024-06-04,1263289,2.05,84.79549390476191,0
2024-06-05,1258686,2.05,84.79549390476191,0
2024-06-06,1240745,2.05,84.79549390476191,0
2024-06-07,1254757,2.05,84.79549390476191,0
2024-06-08,910124,2.05,84.79549390476191,0
2024-06-09,846366,2.05,84.79549390476191,0
2024-06-10,1254913,2.05,84.79549390476191,0
2024-06-11,1298307,2.05,72.24036428571428,0
2024-06-12,1298646,2.05,72.24036428571428,0
2024-06-13,1297841,2.05,72.24036428571428,0
2024-06-14,1296195,2.05,72.24036428571428,0
2024-06-15,892757,2.05,72.24036428571428,0
2024-06-16,840385,2.05,72.24036428571428,0
2024-06-17,798117,2.05,72.24036428571428,0
2024-06-18,1200142,2.05,72.24036428571428,0
2024-06-19,1257194,2.05,72.24036428571428,0
2024-06-20,1245108,2.05,72.24036428571428,0
2024-06-21,1237274,2.05,79.01115085714287,0
2024-06-22,886953,2.05,79.01115085714287,0
2024-06-23,795952,2.05,79.01115085714287,0
2024-06-24,1222911,2.05,79.01115085714287,0
2024-06-25,1259975,2.05,79.01115085714287,0
2024-06-26,1273879,2.05,79.01115085714287,0
2024-06-27,1263233,2.05,79.01115085714287,0
2024-06-28,1271132,2.05,79.01115085714287,0
2024-06-29,928493,2.05,79.01115085714287,0
2024-06-30,818469,2.05,79.01115085714287,0
2024-07-01,1270229,2.05,66.79657186394557,0
2024-07-02,1304068,2.05,66.79657186394557,0
2024-07-03,1326594,2.05,66.79657186394557,0
2024-07-04,1320439,2.05,66.79657186394557,0
2024-07-05,1347173,2.05,66.79657186394557,0
2024-07-06,966316,2.05,66.79657186394557,0
2024-07-07,929413,2.05,66.79657186394557,0
2024-07-08,792105,2.05,66.79657186394557,0
2024-07-09,1308750,2.05,66.79657186394557,0
2024-07-10,1331851,2.05,66.79657186394557,0
2024-07-11,1329944,2.05,50.84913105442177,0
2024-07-12,1309417,2.05,50.84913105442177,0
2024-07-13,936338,2.05,50.84913105442177,0
2024-07-14,821808,2.05,50.84913105442177,0
2024-07-15,1275120,2.05,50.84913105442177,0
2024-07-16,1313698,2.05,50.84913105442177,0
2024-07-17,1332695,2.05,50.84913105442177,0
2024-07-18,1310815,2.05,50.84913105442177,0
2024-07-19,1310717,2.05,50.84913105442177,0
2024-07-20,952258,2.05,50.84913105442177,0
2024-07-21,810809,2.05,29.09590187414966,0
2024-07-22,1275879,2.05,29.09590187414966,0
2024-07-23,1312634,2.05,29.09590187414966,0
2024-07-24,1317557,2.05,29.09590187414966,0
2024-07-25,1316247,2.05,29.09590187414966,0
2024-07-26,1320296,2.05,29.09590187414966,0
2024-07-27,954306,2.05,29.09590187414966,0
2024-07-28,822630,2.05,29.09590187414966,0
2024-07-29,1262153,2.05,29.09590187414966,0
2024-07-30,1312479,2.05,29.09590187414966,0
2024-07-31,1334093,2.05,29.09590187414966,0
2024-08-01,1328117,2.05,79.1709315510204,0
2024-08-02,1326853,2.05,79.1709315510204,0
2024-08-03,938496,2.05,79.1709315510204,0
2024-08-04,822059,2.05,79.1709315510204,0
2024-08-05,1282200,2.05,79.1709315510204,0
2024-08-06,1334028,2.05,79.1709315510204,0
2024-08-07,1354834,2.05,79.1709315510204,0
2024-08-08,1355787,2.05,79.1709315510204,0
2024-08-09,1341802,2.05,79.1709315510204,0
2024-08-10,965260,2.05,79.1709315510204,0
2024-08-11,822454,2.05,74.87110336054421,0
2024-08-12,1313142,2.05,74.87110336054421,0
2024-08-13,1341258,2.05,74.87110336054421,0
2024-08-14,1345528,2.05,74.87110336054421,0
2024-08-15,1331186,2.05,74.87110336054421,0
2024-08-16,1326736,2.05,74.87110336054421,0
2024-08-17,921888,2.05,74.87110336054421,0
2024-08-18,841496,2.05,74.87110336054421,0
2024-08-19,1283233,2.05,74.87110336054421,0
2024-08-20,1307609,2.05,74.87110336054421,0
2024-08-21,1328214,2.05,130.33297814285714,0
2024-08-22,1313971,2.05,130.33297814285714,0
2024-08-23,1322357,2.05,130.33297814285714,0
2024-08-24,996748,2.05,130.33297814285714,0
2024-08-25,819472,2.05,130.33297814285714,0
2024-08-26,1260373,2.05,130.33297814285714,0
2024-08-27,1300808,2.05,130.33297814285714,0
2024-08-28,1316137,2.05,130.33297814285714,0
2024-08-29,1304212,2.05,130.33297814285714,0
2024-08-30,1350324,2.05,130.33297814285714,0
2024-08-31,1116095,2.05,130.33297814285714,0
2024-09-01,800423,2.05,78.45185236734693,0
2024-09-02,1211800,2.05,78.45185236734693,0
2024-09-03,1273086,2.05,78.45185236734693,0
2024-09-04,1332366,2.05,78.45185236734693,0
2024-09-05,1311931,2.05,78.45185236734693,0
2024-09-06,1307291,2.05,78.45185236734693,0
2024-09-07,952852,2.05,78.45185236734693,0
2024-09-08,864635,2.05,78.45185236734693,0
2024-09-09,1293219,2.05,78.45185236734693,0
2024-09-10,1321302,2.05,78.45185236734693,0
2024-09-11,1352606,2.05,97.28438293877552,0
2024-09-12,1325894,2.05,97.28438293877552,0
2024-09-13,1326373,2.05,97.28438293877552,0
2024-09-14,999430,2.05,97.28438293877552,0
2024-09-15,978058,2.05,97.28438293877552,0
2024-09-16,922142,2.05,97.28438293877552,0
2024-09-17,949009,2.05,97.28438293877552,0
2024-09-18,1338369,2.05,97.28438293877552,0
2024-09-19,1355607,2.05,97.28438293877552,0
2024-09-20,1350452,2.05,97.28438293877552,0
2024-09-21,905765,2.05,66.49110185034014,0
2024-09-22,813900,2.05,66.49110185034014,0
2024-09-23,1256089,2.05,66.49110185034014,0
2024-09-24,1303483,2.05,66.49110185034014,0
2024-09-25,1312839,2.05,66.49110185034014,0
2024-09-26,1320460,2.05,66.49110185034014,0
2024-09-27,1318980,2.05,66.49110185034014,0
2024-09-28,911066,2.05,66.49110185034014,0
2024-09-29,810320,2.05,66.49110185034014,0
2024-09-30,1267219,2.05,66.49110185034014,0
2024-10-01,1341628,2.05,116.30543674829933,0
2024-10-02,1350997,2.05,116.30543674829933,0
2024-10-03,1364476,2.05,116.30543674829933,0
2024-10-04,1387992,2.05,116.30543674829933,0
2024-10-05,992669,2.05,116.30543674829933,0
2024-10-06,922105,2.05,116.30543674829933,0
2024-10-07,1316940,2.05,116.30543674829933,0
2024-10-08,1354280,2.05,116.30543674829933,0
2024-10-09,1358699,2.05,116.30543674829933,0
2024-10-10,1354128,2.05,116.30543674829933,0
2024-10-11,1375511,2.05,103.8112939659864,0
2024-10-12,961849,2.05,103.8112939659864,0
2024-10-13,881060,2.05,103.8112939659864,0
2024-10-14,1309936,2.05,103.8112939659864,0
2024-10-15,1340097,2.05,103.8112939659864,0
2024-10-16,1381771,2.05,103.8112939659864,0
2024-10-17,1367105,2.05,103.8112939659864,0
2024-10-18,1370553,2.05,103.8112939659864,0
2024-10-19,929095,2.05,103.8112939659864,0
2024-10-20,848602,2.05,103.8112939659864,0
2024-10-21,1304733,2.05,63.24336534693877,0
2024-10-22,1340988,2.05,63.24336534693877,0
2024-10-23,1354280,2.05,63.24336534693877,0
2024-10-24,1348256,2.05,63.24336534693877,0
2024-10-25,1359611,2.05,63.24336534693877,0
2024-10-26,1031709,2.05,63.24336534693877,0
2024-10-27,854247,2.05,63.24336534693877,0
2024-10-28,1277342,2.05,63.24336534693877,0
2024-10-29,1338335,2.05,63.24336534693877,0
2024-10-30,1354313,2.05,63.24336534693877,0
2024-10-31,960237,2.05,63.24336534693877,0
2024-11-01,1161225,2.05,116.99588891836734,0
2024-11-02,917139,2.05,116.99588891836734,0
2024-11-03,869746,2.05,116.99588891836734,0
2024-11-04,1290557,2.05,116.99588891836734,0
2024-11-05,1340666,2.05,116.99588891836734,0
2024-11-06,1358741,2.05,116.99588891836734,0
2024-11-07,1362984,2.05,116.99588891836734,0
2024-11-08,1385431,2.05,116.99588891836734,0
2024-11-09,994799,2.05,116.99588891836734,0
2024-11-10,883307,2.05,116.99588891836734,0
2024-11-11,1349567,2.05,135.52623768027212,0
2024-11-12,1359054,2.05,135.52623768027212,0
2024-11-13,1375739,2.05,135.52623768027212,0
2024-11-14,1373662,2.05,135.52623768027212,0
2024-11-15,1386928,2.05,135.52623768027212,0
2024-11-16,940626,2.05,135.52623768027212,0
2024-11-17,858050,2.05,135.52623768027212,0
2024-11-18,1342401,2.05,135.52623768027212,0
2024-11-19,1384279,2.05,135.52623768027212,0
2024-11-20,1406235,2.05,135.52623768027212,0
2024-11-21,1408907,2.05,254.20410569387752,0
2024-11-22,1417264,2.05,254.20410569387752,0
2024-11-23,1022412,2.05,254.20410569387752,0
2024-11-24,874200,2.05,254.20410569387752,0
2024-11-25,1335672,2.05,254.20410569387752,0
2024-11-26,1367385,2.05,254.20410569387752,0
2024-11-27,1370268,2.05,254.20410569387752,0
2024-11-28,1375868,2.05,254.20410569387752,0
2024-11-29,1399687,2.05,254.20410569387752,0
2024-11-30,1031799,2.05,254.20410569387752,0
2024-12-01,924408,2.05,107.12139329251701,0
2024-12-02,1318990,2.05,107.12139329251701,0
2024-12-03,1360502,2.05,107.12139329251701,0
2024-12-04,1388537,2.05,107.12139329251701,0
2024-12-05,1362407,2.05,107.12139329251701,0
2024-12-06,1387884,2.05,107.12139329251701,0
2024-12-07,1041847,2.05,107.12139329251701,0
2024-12-08,933861,2.05,107.12139329251701,0
2024-12-09,1324469,2.05,107.12139329251701,0
2024-12-10,1385901,2.05,107.12139329251701,0
2024-12-11,1335033,2.05,117.86274876190477,0
2024-12-12,1362235,2.05,117.86274876190477,0
2024-12-13,1334535,2.05,117.86274876190477,0
2024-12-14,1025879,2.05,117.86274876190477,0
2024-12-15,897533,2.05,117.86274876190477,0
2024-12-16,1295183,2.05,117.86274876190477,0
2024-12-17,1331075,2.05,117.86274876190477,0
2024-12-18,1363305,2.05,117.86274876190477,0
2024-12-19,1314963,2.05,117.86274876190477,0
2024-12-20,1401963,2.05,117.86274876190477,0
2024-12-21,1055754,2.05,95.42751856802721,0
2024-12-22,1005680,2.05,95.42751856802721,0
2024-12-23,1288975,2.05,95.42751856802721,0
2024-12-24,1325937,2.05,95.42751856802721,0
2024-12-25,1039853,2.05,95.42751856802721,0
2024-12-26,1202576,2.05,95.42751856802721,0
2024-12-27,1165584,2.05,95.42751856802721,0
2024-12-28,916160,2.05,95.42751856802721,0
2024-12-29,813511,2.05,95.42751856802721,0
2024-12-30,1165458,2.05,95.42751856802721,0
2024-12-31,1630790,2.05,95.42751856802721,0
2025-01-01,942015,2.05,81.177075907483,0
2025-01-02,1252021,2.05,81.177075907483,0
2025-01-03,1239155,2.05,81.177075907483,0
2025-01-04,847718,2.05,81.177075907483,0
2025-01-05,784506,2.05,81.177075907483,0
2025-01-06,1313038,2.05,81.177075907483,0
2025-01-07,1351553,2.05,81.177075907483,0
2025-01-08,1380360,2.05,81.177075907483,0
2025-01-09,1372999,2.05,81.177075907483,0
2025-01-10,1371047,2.05,81.177075907483,0
2025-01-11,962410,2.05,146.2807126734694,0
2025-01-12,886350,2.05,146.2807126734694,0
2025-01-13,1342040,2.05,146.2807126734694,0
2025-01-14,1353230,2.05,146.2807126734694,0
2025-01-15,1384693,2.05,146.2807126734694,0
2025-01-16,1381865,2.05,146.2807126734694,0
2025-01-17,1386568,2.05,146.2807126734694,0
2025-01-18,954264,2.05,146.2807126734694,0
2025-01-19,873763,2.05,146.2807126734694,0
2025-01-20,1352536,2.05,146.2807126734694,0
2025-01-21,1383500,2.05,151.11660361904762,0
2025-01-22,1404571,2.05,151.11660361904762,0
2025-01-23,1395047,2.05,151.11660361904762,0
2025-01-24,1367060,2.05,151.11660361904762,0
2025-01-25,960061,2.05,151.11660361904762,0
2025-01-26,861753,2.05,151.11660361904762,0
2025-01-27,1210615,2.05,151.11660361904762,0
2025-01-28,1151197,2.05,151.11660361904762,0
2025-01-29,1027323,2.05,151.11660361904762,0
2025-01-30,889127,2.05,151.11660361904762,0
2025-01-31,994205,2.05,151.11660361904762,0
2025-02-01,851326,2.05,65.99874024353741,0
2025-02-02,810356,2.05,65.99874024353741,0
2025-02-03,1256400,2.05,65.99874024353741,0
2025-02-04,1323279,2.05,65.99874024353741,0
2025-02-05,1336229,2.05,65.99874024353741,0
2025-02-06,1336871,2.05,65.99874024353741,0
2025-02-07,1363913,2.05,65.99874024353741,0
2025-02-08,1012009,2.05,65.99874024353741,0
2025-02-09,946257,2.05,65.99874024353741,0
2025-02-10,1405791,2.05,65.99874024353741,0
2025-02-11,957964,2.05,77.60862182312925,0
2025-02-12,1444800,2.05,77.60862182312925,0
2025-02-13,1413902,2.05,77.60862182312925,0
2025-02-14,1435823,2.05,77.60862182312925,0
2025-02-15,998854,2.05,77.60862182312925,0
2025-02-16,851574,2.05,77.60862182312925,0
2025-02-17,1353624,2.05,77.60862182312925,0
2025-02-18,1423471,2.05,77.60862182312925,0
2025-02-19,1433723,2.05,77.60862182312925,0
2025-02-20,1423011,2.05,77.60862182312925,0
2025-02-21,1403852,2.05,98.01058131972789,0
2025-02-22,971651,2.05,98.01058131972789,0
2025-02-23,872727,2.05,98.01058131972789,0
2025-02-24,1360557,2.05,98.01058131972789,0
2025-02-25,1417420,2.05,98.01058131972789,0
2025-02-26,1435516,2.05,98.01058131972789,0
2025-02-27,1418614,2.05,98.01058131972789,0
2025-02-28,1449543,2.05,98.01058131972789,0
2025-03-01,943822,2.05,90.63539259659865,0
2025-03-02,705321,2.05,90.63539259659865,0
2025-03-03,1305936,2.05,90.63539259659865,0
2025-03-04,1352122,2.05,90.63539259659865,0
2025-03-05,1368301,2.05,90.63539259659865,0
2025-03-06,1354861,2.05,90.63539259659865,0
2025-03-07,1368784,2.05,90.63539259659865,0
2025-03-08,834804,2.05,90.63539259659865,0
2025-03-09,775429,2.05,90.63539259659865,0
2025-03-10,1338204,2.05,90.63539259659865,0
2025-03-11,1374251,2.05,83.3616614217687,0
2025-03-12,1381118,2.05,83.3616614217687,0
2025-03-13,1376796,2.05,83.3616614217687,0
2025-03-14,1395045,2.05,83.3616614217687,0
2025-03-15,895736,2.05,83.3616614217687,0
2025-03-16,783166,2.05,83.3616614217687,0
2025-03-17,1285537,2.05,83.3616614217687,0
2025-03-18,799286,2.05,83.3616614217687,0
2025-03-19,1383358,2.05,83.3616614217687,0
2025-03-20,1373692,2.05,83.3616614217687,0
2025-03-21,1388607,2.05,88.22761736666666,0
2025-03-22,902084,2.05,88.22761736666666,0
2025-03-23,773432,2.05,88.22761736666666,0
2025-03-24,1335103,2.05,88.22761736666666,0
2025-03-25,1370543,2.05,88.22761736666666,0
2025-03-26,1386447,2.05,88.22761736666666,0
2025-03-27,1334549,2.05,88.22761736666666,0
2025-03-28,1292026,2.05,88.22761736666666,0
2025-03-29,832276,2.05,88.22761736666666,0
2025-03-30,805928,2.05,88.22761736666666,0
2025-03-31,866197,2.05,88.22761736666666,0
2025-04-01,843998,2.05,117.54037842857143,0
2025-04-02,1030454,2.05,117.54037842857143,0
2025-04-03,1062955,2.05,117.54037842857143,0
2025-04-04,1056310,2.05,117.54037842857143,0
2025-04-05,818068,2.05,117.54037842857143,0
2025-04-06,804557,2.05,117.54037842857143,0
2025-04-07,1326675,2.05,117.54037842857143,0
2025-04-08,1380648,2.05,117.54037842857143,0
2025-04-09,1390710,2.05,117.54037842857143,0
2025-04-10,1394630,2.05,117.54037842857143,0
2025-04-11,1398427,2.05,91.22278857142857,0
2025-04-12,967707,2.05,91.22278857142857,0
2025-04-13,885500,2.05,91.22278857142857,0
2025-04-14,1369469,2.05,91.22278857142857,0
2025-04-15,1422215,2.05,91.22278857142857,0
2025-04-16,1470778,2.05,91.22278857142857,0
2025-04-17,1434987,2.05,91.22278857142857,0
2025-04-18,1449115,2.05,91.22278857142857,0
2025-04-19,1020364,2.05,91.22278857142857,0
2025-04-20,915084,2.05,91.22278857142857,0
2025-04-21,1363260,2.05,82.69713346938775,0
2025-04-22,1406570,2.05,82.69713346938775,0
2025-04-23,1400777,2.05,82.69713346938775,0
2025-04-24,1416213,2.05,82.69713346938775,0
2025-04-25,1419266,2.05,82.69713346938775,0
2025-04-26,1017446,2.05,82.69713346938775,0
2025-04-27,855471,2.05,82.69713346938775,0
2025-04-28,1363325,2.05,82.69713346938775,0
2025-04-29,1403328,2.05,82.69713346938775,0
2025-04-30,1491793,2.05,82.69713346938775,0
2025-05-01,940886,2.05,79.1530738707483,0
2025-05-02,1338485,2.05,79.1530738707483,0
2025-05-03,963174,2.05,79.1530738707483,0
2025-05-04,843152,2.05,79.1530738707483,0
2025-05-05,1384798,2.05,79.1530738707483,0
2025-05-06,1416183,2.05,79.1530738707483,0
2025-05-07,1426151,2.05,79.1530738707483,0
2025-05-08,1415069,2.05,79.1530738707483,0
2025-05-09,1432278,2.05,79.1530738707483,0
2025-05-10,1031214,2.05,79.1530738707483,0
2025-05-11,954453,2.05,78.00728923129252,0
2025-05-12,841830,2.05,78.00728923129252,0
2025-05-13,1399086,2.05,78.00728923129252,0
2025-05-14,1414024,2.05,78.00728923129252,0
2025-05-15,1402487,2.05,78.00728923129252,0
2025-05-16,1380966,2.05,78.00728923129252,0
2025-05-17,921413,2.05,78.00728923129252,0
2025-05-18,819583,2.05,78.00728923129252,0
2025-05-19,1340552,2.05,78.00728923129252,0
2025-05-20,1403845,2.05,78.00728923129252,0
2025-05-21,1435467,2.05,94.18280646258503,0
2025-05-22,1424329,2.05,94.18280646258503,0
2025-05-23,1443633,2.05,94.18280646258503,0
2025-05-24,1071421,2.05,94.18280646258503,0
2025-05-25,896353,2.05,94.18280646258503,0
2025-05-26,1292313,2.05,94.18280646258503,0
2025-05-27,1317741,2.05,94.18280646258503,0
2025-05-28,1443630,2.05,94.18280646258503,0
2025-05-29,1473886,2.05,94.18280646258503,0
2025-05-30,1473370,2.05,94.18280646258503,0
2025-05-31,1095103,2.05,94.18280646258503,0
2025-06-01,1058669,2.05,79.26005174829932,0
2025-06-02,868839,2.05,79.26005174829932,0
2025-06-03,1400316,2.05,79.26005174829932,0
2025-06-04,1421234,2.05,79.26005174829932,0
2025-06-05,1390639,2.05,79.26005174829932,0
2025-06-06,1266706,2.05,79.26005174829932,0
2025-06-07,906253,2.05,79.26005174829932,0
2025-06-08,921954,2.05,79.26005174829932,0
2025-06-09,1253377,2.05,79.26005174829932,0
2025-06-10,1428641,2.05,79.26005174829932,0
2025-06-11,1426918,2.05,59.97165253741497,0
2025-06-12,1402379,2.05,59.97165253741497,0
2025-06-13,1386122,2.05,59.97165253741497,0
2025-06-14,947613,2.05,59.97165253741497,0
2025-06-15,850238,2.05,59.97165253741497,0
2025-06-16,1360401,2.05,59.97165253741497,0
2025-06-17,1415246,2.05,59.97165253741497,0
2025-06-18,1423971,2.05,59.97165253741497,0
2025-06-19,1402919,2.05,59.97165253741497,0
2025-06-20,1391857,2.05,59.97165253741497,0
2025-06-21,959675,2.05,44.50165885714286,0
2025-06-22,879335,2.05,44.50165885714286,0
2025-06-23,1372407,2.05,44.50165885714286,0
2025-06-24,1404132,2.05,44.50165885714286,0
2025-06-25,1429160,2.05,44.50165885714286,0
2025-06-26,1433087,2.05,44.50165885714286,0
2025-06-27,896072,2.05,44.50165885714286,0
2025-06-28,941264,2.05,44.50165885714286,0
2025-06-29,838880,2.05,44.50165885714286,0
2025-06-30,1351524,2.05,44.50165885714286,0
2025-07-01,1407300,2.05,47.93869314285714,0
2025-07-02,1416702,2.05,47.93869314285714,0
2025-07-03,1411164,2.05,47.93869314285714,0
