,bus_rkl,bus_rpn,rail_lrt_ampang,rail_mrt_kajang,rail_lrt_kj,rail_monorail,rail_mrt_pjy,rail_ets,rail_intercity,rail_komuter_utara,rail_tebrau,rail_komuter,total_ridership,ridership_lag_7,ridership_lag_14,ridership_lag_28,year,day_of_year,fp_lv_ron95,fp_lv_ron97,fp_lv_diesel,fp_lv_diesel_eastmsia,fp_lv_ron95_budi95,fp_lv_ron95_skps,fp_lv_ron95_pct_chg,fp_lv_ron97_pct_chg,fp_lv_diesel_pct_chg,fp_chg_ron95,fp_chg_ron97,fp_chg_diesel,fp_chg_diesel_eastmsia,fp_chg_ron95_budi95,fp_chg_ron95_skps,is_public_holiday,is_school_holiday,is_holiday_any,days_to_next_public_hol,days_since_last_public_hol,days_to_next_school_hol,days_since_last_school_hol,day_of_week,month,is_weekend,dow_sin,dow_cos,month_sin,month_cos,rainfall_mm__MY01,rainfall_mm__MY02,rainfall_mm__MY03,rainfall_mm__MY04,rainfall_mm__MY05,rainfall_mm__MY06,rainfall_mm__MY07,rainfall_mm__MY08,rainfall_mm__MY09,rainfall_mm__MY10,rainfall_mm__MY11,rainfall_mm__MY12,rainfall_mm__MY13,rainfall_mm__MY15,rainfall_mm__MY17,pop_density_median,pop_density_log_median,gtfs_n_stops,gtfs_n_routes,gtfs_n_directed_edges,gtfs_avg_segment_s,osm_poi_total_mean,osm_poi_transport_mean,osm_poi_food_mean,osm_poi_retail_mean,osm_poi_education_mean,osm_poi_healthcare_mean,osm_poi_leisure_mean,osm_poi_other_mean,gadm_n_states,gadm_n_border_pairs,gadm_mean_border_km
dow_cos,-0.14419420919791692,-0.043310473566153335,-0.13042974787058598,-0.11209699746139626,-0.13787600332164215,-0.06948291177645019,-0.10441742232855201,-0.03002768783678604,-0.15048444323135177,-0.07729445602598116,-0.3991406792276414,-0.1790898337767061,-0.09546008209519188,-0.09560435789883709,-0.09544118303508423,-0.0952207286752689,0.0012392676558940652,0.0008060073120189991,6.661980701527632e-05,-0.00039078559332749726,0.0020821627821106014,-8.52831007865332e-05,,,0.012011127549934704,-0.01955907601159486,0.029938907961826904,0.003763045879074097,0.0006483795420964311,0.018284598098056704,7.603238476125607e-07,,,0.017894023143694347,-0.014469778623505415,-0.011574767306450445,0.0002827863717159722,-0.001033181937255962,0.012108175868163873,-0.0007597258539452558,-0.3536896672803798,0.0007894197550067425,0.17911973198757514,0.0002113779940694893,1.0,0.00023411779548073404,0.00035183602856809847,-0.004648269507578494,-0.00484815293427333,-0.005043559619348863,-0.0014764725361036677,-0.0013829050422478734,-0.002649336042371957,-0.0037056278857405416,-0.004807510172060736,-0.004795913305210189,-0.001575594838087376,-0.0012925843704020522,-0.000885398613101694,-0.0014347358089409016,-0.005339970249271388,-0.0028890571797486123,,,,,,,,,,,,,,,,,
month_sin,-0.1605200031189534,-0.22178339852879475,-0.08122886279229294,-0.09115054602121571,-0.05266984833149631,-0.07845675601766146,0.012175459879084064,-0.019709517437185037,-0.1267056170871407,-0.07607621050076296,0.06960725819659146,0.12770957945595776,-0.07882007123761611,-0.07879503670366536,-0.07431888315055672,-0.06328740408539169,8.302209267250074e-14,-0.7591526983924121,-0.08446323768507792,-0.07418063146202121,-0.12127931195655729,0.015592108483416193,,,-0.03690817041406753,0.01738900431509736,-0.01106508512967438,-0.10280906920168126,0.0794255430792378,-0.03437300051861666,-0.08294174749687128,,,0.0011186776958572123,0.09390652638325668,0.08660814686858755,0.2284588796868808,0.247265379696287,-0.14569494335888145,-0.04258100180305113,0.0003302120972373607,-0.7609923513676988,0.0001673679414302188,0.00016389660726840276,0.00023411779548073404,1.0,-0.0017121043955782205,-0.005267894164117551,-0.4321359010252021,-0.3095867363241501,0.039053167969119666,-0.5059656844328504,-0.13575475965333852,-0.07516649110398843,-0.15560289909434555,-0.23340315930564276,-0.5243955103337814,-0.40626795448412334,-0.0821711665478071,0.1137335195895578,-0.22584390892419504,-0.07523164902703314,,,,,,,,,,,,,,,,,
month_cos,-0.010208264954063066,0.046794343793945294,0.07535894166246478,0.07260188750715942,0.06738278576778202,0.10972805838548144,-0.037629165841593655,-0.01156193788436387,0.01273884118054262,0.0285017670106293,0.1400797419048918,0.10043656168955235,0.0508885438490455,0.05369113057570193,0.05366322525880541,0.05262294020771829,3.250095877377574e-14,0.2116177492373764,0.1870160025806185,-0.055090570936038155,0.04228428112501755,0.099059134025626,,,-0.010380108237722774,-0.019491047086471768,-0.019169246895866885,0.005567604971566077,-0.05154949242928437,-0.006054313537931549,0.019315572018447875,,,-0.02217279367909424,0.08904207187037762,0.07613652408707779,0.11535005913402614,-0.03396994135909024,-0.009519363133884498,0.10025415287152406,-0.0006918070851169317,0.20894465088322334,-0.001125526015343168,0.0017544423392734658,0.00035183602856809847,-0.0017121043955782205,1.0,0.3504297437691607,-0.08550520867872204,0.3861523428237853,0.3333674237744307,-0.01444646090998749,0.005855852056465313,0.2773845676838283,0.4559816199751994,0.20682128954129794,-0.25691568528093944,-0.07855357756669185,0.2779237998694011,0.4483922806319425,0.492758512878396,0.37061997956332055,,,,,,,,,,,,,,,,,
rainfall_mm__MY01,-0.060362632273741126,0.0011331987373268805,-0.04091970286915446,-0.001643562763316006,-0.06127038762594699,0.05519269094851705,-0.09372470880428962,0.04690997396311813,0.025647248337784652,0.025371633341871307,0.06319288874298791,0.05256047076694203,0.030830033831700403,0.03298969968933823,0.03189684145096591,0.041299862412837056,0.11750483191845262,0.22905736771407173,0.05388955982356895,0.11050372351914081,0.018052660969631193,0.00572366069603862,,,0.0179024664966798,0.0022574727272628567,0.010248480178771306,0.03700212112139496,0.0031583141646615745,0.04065906516383018,0.07102492162855578,,,0.0025337138065064293,0.11004034526676076,0.10661479083160809,-0.09819390656467307,0.02786672859916461,-0.1701617292881053,-0.018515611260499748,0.0007411321503642723,0.22945082176117074,-0.0021042191865044474,0.0019331844331089592,-0.004648269507578494,-0.005267894164117551,0.3504297437691607,1.0,0.25220719709253453,0.6144193334904833,0.6395017196018085,0.20691214354839618,0.6955177196383314,0.7862741901027045,0.8044306780831363,0.5511272085841379,0.0943905044495301,0.18635110464432744,0.3629711036418923,0.44949878132766014,0.6442158345449605,0.6563255549855663,,,,,,,,,,,,,,,,,
rainfall_mm__MY02,0.02250190930478101,-0.030773648524042865,-0.05023191749173512,-0.043763525343800055,-0.09173469672515455,-0.06283989234532664,0.01666971331721715,0.0030957365823722147,0.03015963674614437,0.030857001536426582,-0.1431530071272864,-0.06947262023151898,-0.010056251256218025,-0.014093371092909868,-0.01691134098262987,-0.016691676367956643,0.05835527206128603,0.41153841959680504,0.003026425300409237,0.043637850159591186,0.044571163171638686,-0.1918290695457324,,,0.03638131683090985,0.022514562747292348,0.0037884205693590766,0.10842117638694605,0.07281285825589136,0.027066391362307082,0.07998435760763056,,,-0.003784877792060153,-0.18871824594483386,-0.17397269234497267,-0.061453644167986904,-0.037153539099342166,0.10169547063183695,0.1326145338600366,-0.0019484176490403614,0.4115907479774903,-0.005570379313342818,0.005270563206401541,-0.00484815293427333,-0.4321359010252021,-0.08550520867872204,0.25220719709253453,1.0,0.6199622700456363,0.44570032665451265,0.36565922384621424,0.4596184925142388,0.4645068423733129,0.40663270650089406,0.817944048930282,0.9143188416641621,0.8922558994655428,0.1864148222353697,-0.00646881355229366,0.440694461649198,0.5219551918403882,,,,,,,,,,,,,,,,,
rainfall_mm__MY03,0.03714354687672895,0.08244861709089689,0.03330075443454529,0.06266120920866095,-0.007995044198879649,0.09118871264018885,-0.03143408960221533,0.07669142881274654,0.07357047600043211,0.08547268239305346,0.04727962095431706,0.029646762745599155,0.08926678301550228,0.0869439514708361,0.08138020350039589,0.08118788942385231,0.12706497747661646,0.5043856621048757,0.12373150063446384,0.0963710112417189,0.09763193593304763,-0.03103044887451328,,,0.015587458937842866,-0.010840724459911768,0.021385597317498957,0.056319145167884305,-0.024102961960951012,0.08082175088508281,0.08337740750819421,,,-0.005333852294818255,-0.02295648848584082,-0.016872042584861215,-0.04750400391209448,-0.07339909886932625,-0.1269548310889122,0.1902204766136458,-0.0005452760308213726,0.5042829372428576,-0.004003343037756471,0.0044049962093956445,-0.005043559619348863,-0.3095867363241501,0.3861523428237853,0.6144193334904833,0.6199622700456363,1.0,0.568063217642488,0.20366191428483585,0.4898042385881921,0.6792438744190711,0.8633425076411031,0.8239132976284796,0.4150021464360834,0.431939378021044,0.3606289538090526,0.22160074993955328,0.9513128318433969,0.6829240731258593,,,,,,,,,,,,,,,,,
rainfall_mm__MY04,-0.08601104809242449,-0.08363727354460829,-0.06418536854301685,-0.050568347576365746,-0.08446029302744962,-0.020774063751125376,-0.07241897454455751,0.0008499298084736409,0.004664049004595502,-0.007631743013697678,-0.0035658399745912774,0.07287713590910189,-0.024665702170786882,-0.021473306976093124,-0.022504350816047614,-0.017127498933219215,0.06246773202635002,0.18751287273181874,0.04095101028642904,0.04490787345136399,-0.015071993778259112,-0.037373224248772804,,,0.005803910356488679,-8.67264790599948e-05,-0.012618759259955419,0.02363275841145827,0.013291339476612542,-0.027251708995204838,-0.034093325485286985,,,-0.00019144699023415122,-0.016070590419346966,-0.01105390619957561,0.03962337781290222,0.11967703893919394,-0.0788676306468952,0.11667132728683495,-0.0006830621916499034,0.18794138970274302,-0.001985273497287811,0.0016918863932137485,-0.0014764725361036677,0.039053167969119666,0.3333674237744307,0.6395017196018085,0.44570032665451265,0.568063217642488,1.0,0.11043635626008728,0.7818173157301176,0.8876501437334479,0.7123688332973774,0.7418326024743036,0.27307029551281664,0.4738212397637239,0.20242110134502997,0.2998865906444505,0.5523433491541359,0.9509805550920237,,,,,,,,,,,,,,,,,
rainfall_mm__MY05,0.05161579895894448,0.14933633389931095,-0.018934618408553285,-0.01449903183502894,-0.0701883145625689,-0.01906053245439804,0.05512250017495542,-0.040707612214301477,0.007587519888442046,0.018120291783180004,-0.02585556729422848,-0.13495802758966308,-0.0014004764824630278,0.0032721259279566363,0.0004540658086138595,-0.005298807946601233,0.05531734706903901,0.4340291167247315,-0.01646326203676711,0.0353223172186169,0.09968274939529433,-0.12208366725832438,,,0.04557525286071635,-0.00469393097872589,0.013060250312596463,0.10892250575949033,-0.0034605122068366457,0.054909751047668535,0.14986757925531974,,,-0.015255539588760747,0.02213068108850588,0.010398680782849752,-0.2921168356787415,-0.0410287924150435,0.022420164585943154,-0.014933181316690905,-0.0026373546558818785,0.4343274239971586,-0.003631305853293418,0.0024082245990297516,-0.0013829050422478734,-0.5059656844328504,-0.01444646090998749,0.20691214354839618,0.36565922384621424,0.20366191428483585,0.11043635626008728,1.0,0.28760838213051887,0.1842928814068172,0.16642126417871744,0.2668003225931018,0.43340382458603544,0.35311273284915456,0.5025416100582533,0.4774908206096941,0.1352733292381222,0.17208224337662742,,,,,,,,,,,,,,,,,
rainfall_mm__MY06,-0.08783136913688419,-0.1270612782287286,-0.09298893584156875,-0.06830569482097992,-0.12281155770855035,-0.03690379468348078,-0.1444930515178684,-0.0057086717426960065,-0.001836591863321435,-0.04795685534063721,-0.11810638296645419,0.0015477601315849211,-0.01905580785117598,-0.023152219602775373,-0.02672808548309643,-0.024454241307853713,0.10423852259932934,0.2952637680219776,0.019141586565918037,0.17728062973694356,0.011861185915686728,-0.021004559496755167,,,0.015225135999190039,-0.0015067203434031436,0.002788869041342907,0.04914584277232709,0.008372429425809966,-0.0026277612846611472,0.03384338728753388,,,-0.025587858370727395,-0.02238102899310604,-0.02568534990022824,-0.03018097390386862,0.08893549544775718,-0.08742926680624732,0.08093202326597439,0.0005537316026207525,0.29541660813322207,-0.0012190136322504993,0.0009608313141093706,-0.002649336042371957,-0.13575475965333852,0.005855852056465313,0.6955177196383314,0.4596184925142388,0.4898042385881921,0.7818173157301176,0.28760838213051887,1.0,0.8959406170802621,0.6479196499002724,0.6071112027149046,0.39287902958848187,0.44237979046246023,0.18590507454183286,0.22571531640748205,0.46540620823872614,0.7822251023018971,,,,,,,,,,,,,,,,,
rainfall_mm__MY07,-0.0798060259730208,-0.07972108617952743,-0.053513951912159664,-0.034724526592473916,-0.08560693523582766,-0.0034183823206484845,-0.10535205392273082,0.005784057550030541,0.0024885396135045706,-0.014662824655830882,-0.0016967602905230725,0.028212217660236474,-0.0028192408271723876,-0.0025333508871869643,-0.004616249316441669,-0.0025241278659474202,0.08761577715794056,0.3659640173629885,0.0935240336501445,0.12095071895845692,0.017680357841736678,-0.0020253823601274383,,,0.014375373347291493,-0.0006793989766993311,-0.0033814668247885587,0.047717885930782945,0.006339915282425105,-0.00269712111829347,0.026027006332379015,,,-0.013776957998913524,0.00781576026101284,0.008257207526576212,-0.017701330486753826,0.10911543640220708,-0.1288428958830562,0.1295994621952085,0.0004851714429802426,0.3667353093980814,-0.001800329469464176,0.0017373523863906826,-0.0037056278857405416,-0.07516649110398843,0.2773845676838283,0.7862741901027045,0.4645068423733129,0.6792438744190711,0.8876501437334479,0.1842928814068172,0.8959406170802621,1.0,0.857105750949367,0.7398233762960104,0.30757728965847697,0.4211038088495559,0.24478715358861022,0.2726439471112581,0.6836513924847804,0.9091614756607802,,,,,,,,,,,,,,,,,
rainfall_mm__MY08,-0.014454763898070785,0.040955140475811086,-0.004860040220041203,0.0304689950102954,-0.04078033834891091,0.07325819224707164,-0.06050537084298432,0.0505333182690814,0.03869703495923504,0.04680343230961465,0.0990543737113426,0.05066338817381976,0.05582198259547696,0.05655403525211416,0.05485942986555846,0.052794436656965635,0.11847452124095645,0.46547049400617985,0.14275072077779918,0.10133150433236998,0.06305426275175141,0.014669748950215802,,,0.020746681175996626,-0.005582267247796748,0.0107491962726267,0.054524511534221554,-0.021875878104808823,0.04582427894460771,0.07776401856355257,,,-0.014766664350751984,0.06820816661508597,0.06147140730326149,-0.05098832786230675,0.021799400941244742,-0.18171170491860947,0.13133025976794646,0.0007702490875894054,0.4663961752242185,-0.0021102966681196566,0.002280302392458818,-0.004807510172060736,-0.15560289909434555,0.4559816199751994,0.8044306780831363,0.40663270650089406,0.8633425076411031,0.7123688332973774,0.16642126417871744,0.6479196499002724,0.857105750949367,1.0,0.7328427533359623,0.20942543238448183,0.2952836889631431,0.35354781650073797,0.3026019073194627,0.907361621778708,0.7850054939043674,,,,,,,,,,,,,,,,,
rainfall_mm__MY09,0.00607911685216621,0.02363027720354651,-0.06341421043817375,-0.04719548730379654,-0.10379737691450515,-0.037403360682755855,-0.007834594347034297,0.011598911882629091,0.016804459241919787,0.03428447115270321,-0.018402965202475658,-0.011920806327394394,-0.016578057716387137,-0.013273386227680043,-0.013512840395797641,-0.009807680894829857,0.07328113572618108,0.40070810038564936,0.04161819233744906,0.01632580509114686,0.03147090274756507,-0.1502035831490081,,,0.021717827718158656,0.007830561834645219,0.009774275547274188,0.07139931975531373,0.029495277137359343,0.0393229505812732,0.0471058596279091,,,0.009571853793574649,-0.09043950187101313,-0.0744304276365491,-0.07094366689994501,0.019441928036082044,-0.07291839465461103,0.156508555774583,-0.0007215385395347087,0.40120118745858363,-0.00402069076879068,0.003721604697903945,-0.004795913305210189,-0.23340315930564276,0.20682128954129794,0.5511272085841379,0.817944048930282,0.8239132976284796,0.7418326024743036,0.2668003225931018,0.6071112027149046,0.7398233762960104,0.7328427533359623,1.0,0.6123309231139332,0.7690084358875229,0.3049713894556116,0.21477718418903086,0.6983966082901473,0.8140786469448216,,,,,,,,,,,,,,,,,
rainfall_mm__MY10,-0.011180464516530486,-0.09598697813242515,-0.09871452485888785,-0.10409748066384035,-0.13224678286820557,-0.135634355273882,-0.0031703007857553558,-0.07505669926372913,-0.025376752189840847,-0.05731880805952186,-0.18255241402625164,-0.0859760524496491,-0.07247896485121642,-0.07655192483922582,-0.08073036844672683,-0.08390054894026823,-0.002814664449559823,0.4096498203843714,-0.061696905416187046,0.04529369360870436,0.005649152190628365,-0.20411875226290574,,,0.030506290925459874,0.01996952994670779,-0.008207677028842028,0.09217979945902677,0.06908113835857022,-0.006976666034363575,0.0849405715036541,,,-0.010182612053156513,-0.19317418741575615,-0.18215510941968052,-0.09637348745924279,-0.0504831595794998,0.13707778740384138,0.12924385136298033,-0.0043973636029828985,0.41049468068546746,-0.00628304892058533,0.006521508453013333,-0.001575594838087376,-0.5243955103337814,-0.25691568528093944,0.0943905044495301,0.9143188416641621,0.4150021464360834,0.27307029551281664,0.43340382458603544,0.39287902958848187,0.30757728965847697,0.20942543238448183,0.6123309231139332,1.0,0.8246013506642234,0.1026364902012878,-0.08925450332563191,0.24089657293303407,0.3452095027253514,,,,,,,,,,,,,,,,,
rainfall_mm__MY11,0.019007685996953155,-0.027156840003469223,-0.06761941542188499,-0.06303458743802308,-0.09614709350748353,-0.07769707468138275,-0.0005351497060787472,-0.0028136989501898707,0.03193268014384701,0.021069338476109097,-0.15518466992277463,-0.07353039253518674,-0.03481870509190661,-0.03126252396946546,-0.03211778264963718,-0.026205232607249572,0.02387697394782395,0.3273874679500001,-0.014110729640342717,0.0035317015080299397,0.011133021192901833,-0.19058861652039244,,,0.029665700084439386,0.016467982077520094,-0.013563261602456883,0.08903043898229862,0.04807592231875107,-0.025577447520495507,0.024325637872573802,,,0.010869286808813699,-0.19969847700637625,-0.17662624010208694,-0.06107248025944267,-0.03198878922091119,0.13841319257665402,0.09049966746322131,-0.0036262651937847986,0.3279833693832376,-0.004960527800494506,0.0054497300304255656,-0.0012925843704020522,-0.40626795448412334,-0.07855357756669185,0.18635110464432744,0.8922558994655428,0.431939378021044,0.4738212397637239,0.35311273284915456,0.44237979046246023,0.4211038088495559,0.2952836889631431,0.7690084358875229,0.8246013506642234,1.0,0.1438781471517598,0.001102960703649996,0.25467737838448923,0.5057984422476184,,,,,,,,,,,,,,,,,
rainfall_mm__MY12,-0.0782067491777792,-0.02131704489980656,-0.00405415724604869,0.01796648076975117,-0.0599356149709496,0.04951025372522152,-0.005912547670072065,-0.018055863240197718,-0.020026578201982292,-0.0005404373053138635,-0.020486315456074,-0.1355899639989548,0.058016776810239534,0.06736165929373021,0.06710102757782808,0.05497254197001455,0.19762073838331826,0.10851013853835709,0.0758508112562303,0.1152778650348153,0.19426066058203267,0.02996291898135611,,,0.028666799555859067,0.011576873578663433,0.025865200464584147,0.057188954922246155,0.02162397227409636,0.09311424282595462,0.17557459798463246,,,0.005126487371774284,0.04041227777451907,0.042315715877523655,-0.20208948368523247,-0.09022780679088271,0.018055152558115073,-0.030561376223655033,-0.002620748784192489,0.10460169333173586,-0.0027165133516469982,0.00188373149783471,-0.000885398613101694,-0.0821711665478071,0.2779237998694011,0.3629711036418923,0.1864148222353697,0.3606289538090526,0.20242110134502997,0.5025416100582533,0.18590507454183286,0.24478715358861022,0.35354781650073797,0.3049713894556116,0.1026364902012878,0.1438781471517598,1.0,0.5347464269557622,0.33441328839915757,0.22103351215345884,,,,,,,,,,,,,,,,,
rainfall_mm__MY13,-0.023228042085051553,0.04604429716389937,-0.0013064362372673763,0.03496025692193326,-0.03531697528589095,0.07985904774540745,0.02936067868519679,0.061925651798838945,0.04747740366486916,0.08376789833012281,0.04411140683159274,0.014682070040164603,0.06572926335975274,0.07512123172699445,0.07342764859807939,0.07090852352900995,0.17147065762339855,-0.006685800215689922,0.04176006372011967,0.07104060489755004,0.11211231859152344,-0.022633666717025363,,,-0.0036968083562453177,-0.0028120932704103502,0.0022577415891353457,0.0003718073937799177,0.021946823561499098,0.03449345759901973,0.054664107742124164,,,-0.009177170409482398,0.14609148901198166,0.12695250252550194,-0.12112437280601952,0.03332985155681177,-0.09134170978697466,-0.04151664386361784,-0.0003050603841423591,-0.011099323795734724,-0.0014152721851008684,0.0011179433628475358,-0.0014347358089409016,0.1137335195895578,0.4483922806319425,0.44949878132766014,-0.00646881355229366,0.22160074993955328,0.2998865906444505,0.4774908206096941,0.22571531640748205,0.2726439471112581,0.3026019073194627,0.21477718418903086,-0.08925450332563191,0.001102960703649996,0.5347464269557622,1.0,0.2573426744982477,0.31414806125099304,,,,,,,,,,,,,,,,,
rainfall_mm__MY15,0.03239262383549657,0.0711950100029724,0.040681713184298106,0.07575693728475442,0.0072452140246647406,0.11199857376463632,-0.019966929864487587,0.06857723484082905,0.053848224955375334,0.07391219220119409,0.10201527896405202,0.06531757795585014,0.09916823607893575,0.09825149186641152,0.09265599641577398,0.08817515532070533,0.12326124971663142,0.49321248158723213,0.15357901613437566,0.10204271736798391,0.08754181028299556,0.018005882076208894,,,0.00961822218727075,-0.015596299949014287,0.01610520794919448,0.03042299325660293,-0.04004516361415676,0.06926740895699839,0.0720273703866959,,,-0.023951174569320145,0.009981718073849137,0.00475614544919736,-0.01630626778005411,-0.01982537566527539,-0.14841362467713232,0.20855965781137714,-0.0008575522905406193,0.4934184312051675,-0.004252696276256902,0.005170662765667264,-0.005339970249271388,-0.22584390892419504,0.492758512878396,0.6442158345449605,0.440694461649198,0.9513128318433969,0.5523433491541359,0.1352733292381222,0.46540620823872614,0.6836513924847804,0.907361621778708,0.6983966082901473,0.24089657293303407,0.25467737838448923,0.33441328839915757,0.2573426744982477,1.0,0.674906074239376,,,,,,,,,,,,,,,,,
rainfall_mm__MY17,-0.016731584433898595,-0.016735232588401587,-0.05068135667381741,-0.03483049973174721,-0.08016264024434776,-0.009334829066665709,-0.02689603921901927,-0.015802641792695395,-0.006100498384838009,4.930737090939124e-05,0.01715049271155829,0.0755443737548621,-0.013372524439369537,-0.010573684482460459,-0.011931828187166288,-0.011972141482752914,0.052934518844421116,0.34624952169012047,0.06867535743757402,0.0365269311453396,0.006729312508959637,-0.05011595273834967,,,0.009222811658095438,0.0033705639457246497,-0.0009686579163404777,0.03477764752814768,0.021878306015331743,0.008660253314718381,0.01264711033668335,,,-0.006830650175578568,-0.02104115537004213,-0.01678754887459634,-0.011123097481364645,0.09075956929644663,-0.11306289494001363,0.16726797379959354,-0.0001277605617229461,0.3464844571763745,-0.002043558554530979,0.0016287366453882227,-0.0028890571797486123,-0.07523164902703314,0.37061997956332055,0.6563255549855663,0.5219551918403882,0.6829240731258593,0.9509805550920237,0.17208224337662742,0.7822251023018971,0.9091614756607802,0.7850054939043674,0.8140786469448216,0.3452095027253514,0.5057984422476184,0.22103351215345884,0.31414806125099304,0.674906074239376,1.0,,,,,,,,,,,,,,,,,
pop_density_median,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pop_density_log_median,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gtfs_n_stops,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gtfs_n_routes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gtfs_n_directed_edges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gtfs_avg_segment_s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
osm_poi_total_mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
osm_poi_transport_mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
osm_poi_food_mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
osm_poi_retail_mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
osm_poi_education_mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
osm_poi_healthcare_mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
osm_poi_leisure_mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
osm_poi_other_mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gadm_n_states,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gadm_n_border_pairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gadm_mean_border_km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
