date,adm_level,adm_id,PCODE,n_pixels,rainfall_mm,rainfall_avg_mm,acc_1mo_mm,acc_1mo_avg_mm,acc_3mo_mm,acc_3mo_avg_mm,anomaly_rf,anomaly_1mo,anomaly_3mo,state_pcode
2021-02-21,1,1899,MY10,42,1.6666666,17.827778,6.404762,49.43254,275.95236,226.13809,29.204184,20.952105,121.55174,MY10
2021-02-21,1,1900,MY11,31,1.2580645,36.13871,38.64516,117.619354,332.51608,380.27957,15.212107,35.59402,87.602905,MY11
2021-02-21,1,1901,MY12,2407,38.122143,59.6462,252.73494,228.70042,1070.5883,802.2227,66.70485,110.28432,133.24554,MY12
2021-02-21,1,1902,MY13,4031,32.304886,85.76123,296.9898,313.68314,1142.4426,1109.2164,41.102226,94.76178,102.98202,MY13
2021-02-21,1,1904,MY15,416,4.3076925,39.646553,21.728367,117.69022,1283.4159,1286.3788,20.847506,21.785246,99.77056,MY15
2021-02-21,1,1903,MY17,254,3.1732283,48.08819,54.92126,151.24396,600.16925,647.5955,15.395568,38.35109,92.732666,MY17
2021-03-01,1,1891,MY01,622,38.22669,53.97701,45.700966,122.97851,759.8232,684.9671,73.294136,39.616783,110.84923,MY01
2021-03-01,1,1892,MY02,290,24.234482,48.941265,31.331034,117.05759,379.15173,356.88794,54.196877,29.765484,106.15213,MY02
2021-03-01,1,1893,MY03,485,14.346392,48.551823,21.783504,124.73492,813.01855,771.5654,36.126484,20.64479,105.33801,MY03
2021-03-01,1,1894,MY04,9,84.333336,64.35555,115.66667,182.47408,606.1111,625.4667,128.80487,64.364456,96.929955,MY04
2021-03-01,1,37336,MY05,5,32.4,33.64,95.2,106.566666,856.0,596.34,96.7909,89.811775,143.18022,MY05
2021-03-01,1,1895,MY06,53,59.207546,44.93962,71.41509,112.9434,411.28302,398.29245,128.57036,64.78963,103.22113,MY06
2021-03-01,1,1896,MY07,217,51.26728,48.582336,64.97235,115.48264,492.8341,488.34116,105.01088,58.07671,100.91072,MY07
2021-03-01,1,1897,MY08,1182,30.77411,48.703724,38.89086,117.113365,802.5931,752.314,66.61384,35.94272,106.63912,MY08
2021-03-01,1,1898,MY09,672,33.5997,63.67862,47.525295,158.18858,617.8959,583.31946,56.203373,32.18687,105.87715,MY09
2021-03-01,1,1899,MY10,42,19.97619,35.734127,23.785713,73.57143,236.88098,209.00952,61.315147,36.636364,113.02347,MY10
2021-03-01,1,1900,MY11,31,31.612904,53.53871,41.096775,138.42688,329.64517,378.05267,62.54477,32.139565,87.36271,MY11
2021-03-01,1,1901,MY12,2407,59.074783,65.63948,174.89987,208.3874,1072.8163,771.5111,90.70676,84.3067,138.80243,MY12
2021-03-01,1,1902,MY13,4031,109.513275,97.78273,249.55695,294.97433,1153.9103,1076.7216,111.41296,84.85957,107.13573,MY13
2021-03-01,1,1904,MY15,416,17.307692,43.607533,24.560097,126.89776,1053.4785,1052.0726,45.893486,22.41137,100.133,MY15
2021-03-01,1,1903,MY17,254,73.09449,57.666534,96.68504,157.60289,611.02356,607.46655,124.619125,62.535816,100.580765,MY17
2021-03-11,1,1891,MY01,622,43.517685,54.053535,83.89871,139.31355,698.4068,630.8956,82.15881,61.601086,110.61671,MY01
2021-03-11,1,1892,MY02,290,12.103448,56.3977,38.424137,135.48758,269.55176,353.0283,27.856821,30.909592,76.68437,MY02
2021-03-11,1,1893,MY03,485,25.230928,54.274982,42.977318,139.73753,527.3649,646.1622,51.00116,33.147804,81.75612,MY03
2021-03-11,1,1894,MY04,9,121.44444,67.422226,208.44444,189.25555,614.0,616.1222,174.59343,109.878174,99.658325,MY04
2021-03-11,1,37336,MY05,5,39.2,35.36,90.4,99.04,782.4,534.4267,109.514366,91.695496,145.9698,MY05
2021-03-11,1,1895,MY06,53,53.509434,49.16604,115.13208,128.2371,394.8113,380.57422,108.01867,90.16413,103.69244,MY06
2021-03-11,1,1896,MY07,217,61.61751,49.962673,114.86636,131.41858,459.74655,451.41953,121.204994,87.8666,101.824425,MY07
2021-03-11,1,1897,MY08,1182,77.94078,48.266552,110.73181,129.7555,642.2885,642.1228,155.70894,85.88281,100.025604,MY08
2021-03-11,1,1898,MY09,672,56.95387,69.668205,93.0744,177.18417,500.808,560.41534,82.97222,53.83256,89.45778,MY09
2021-03-11,1,1899,MY10,42,3.5,42.246826,25.142857,95.80873,146.52382,214.32777,17.990627,29.901037,69.085556,MY10
2021-03-11,1,1900,MY11,31,41.129032,57.896774,74.0,147.57419,293.87094,387.5957,73.34086,51.77809,76.1269,MY11
2021-03-11,1,1901,MY12,2407,75.32821,70.492424,172.52515,195.7781,1050.7919,744.22485,106.405655,88.41858,140.9179,MY12
2021-03-11,1,1902,MY13,4031,94.22352,107.51873,236.04169,291.06268,1127.0758,1069.3025,88.184,81.415764,105.37775,MY13
2021-03-11,1,1904,MY15,416,73.94952,46.1887,95.564896,129.44278,703.3293,824.02405,154.23232,74.80126,85.441345,MY15
2021-03-11,1,1903,MY17,254,101.90551,62.30643,178.17322,168.06116,594.0984,582.8126,158.83403,105.843056,101.91996,MY17
2021-03-21,1,1891,MY01,622,160.19131,71.5336,241.93568,179.56415,778.7621,572.9046,215.84155,133.79396,135.62135,MY01
2021-03-21,1,1892,MY02,290,107.81724,108.64667,144.15517,213.98563,328.60345,406.5963,99.27017,68.111855,81.05113,MY02
2021-03-21,1,1893,MY03,485,178.19176,87.73223,217.76907,190.55904,606.53815,556.5588,197.54918,113.91398,108.900116,MY03
2021-03-21,1,1894,MY04,9,192.33333,105.022224,398.11108,236.8,713.4444,628.36664,179.3577,166.7126,113.432625,MY04
2021-03-21,1,37336,MY05,5,45.2,51.226665,116.8,120.22667,654.2,468.62,89.28148,97.263626,139.18332,MY05
2021-03-21,1,1895,MY06,53,142.67924,67.32013,255.39622,161.42578,459.86792,374.49875,204.20213,156.46388,122.49525,MY06
2021-03-21,1,1896,MY07,217,171.45161,71.83978,284.33643,170.3848,537.2949,424.8731,229.63576,164.97235,126.15233,MY07
2021-03-21,1,1897,MY08,1182,221.44331,70.36802,330.1582,167.3383,760.049,542.7222,300.45013,194.47691,139.67828,MY08
2021-03-21,1,1898,MY09,672,146.50745,110.57857,237.06102,243.9254,565.7173,571.7998,131.0861,97.24239,98.945465,MY09
2021-03-21,1,1899,MY10,42,81.04762,87.269844,104.52381,165.2508,194.92857,271.18332,93.2565,64.330864,72.38981,MY10
2021-03-21,1,1900,MY11,31,80.870964,103.42258,153.6129,214.85806,336.70966,445.69034,79.200264,72.14332,75.81917,MY11
2021-03-21,1,1901,MY12,2407,111.824265,88.658165,246.22725,224.79007,1017.26416,726.3195,124.73473,109.32903,139.78351,MY12
2021-03-21,1,1902,MY13,4031,138.33342,128.29604,342.0702,333.5975,1164.3923,1046.0111,107.53014,102.50229,111.263565,MY13
2021-03-21,1,1904,MY15,416,191.03847,73.352486,282.2957,163.14871,776.69464,634.8876,250.2007,170.8581,122.16125,MY15
2021-03-21,1,1903,MY17,254,189.01575,94.027954,364.01575,214.00092,676.83466,577.2629,195.92018,168.49963,117.10082,MY17
2021-04-01,1,1891,MY01,622,62.151127,63.43151,265.86014,189.01865,447.10287,536.08954,98.12895,139.60521,83.55417,MY01
2021-04-01,1,1892,MY02,290,41.606895,75.855286,161.52759,240.89966,239.13794,445.63644,57.642357,67.72176,54.176254,MY02
2021-04-01,1,1893,MY03,485,57.54639,50.8367,260.9691,192.84392,391.36496,499.6426,112.01663,134.43379,78.5437,MY03
2021-04-01,1,1894,MY04,9,98.22222,87.91482,412.0,260.35925,648.55554,642.36664,111.09339,157.14545,100.95601,MY04
2021-04-01,1,37336,MY05,5,31.0,66.7,115.4,153.28667,576.6,453.98666,50.209206,76.06453,126.71392,MY05
2021-04-01,1,1895,MY06,53,74.245285,61.374844,270.43396,177.86101,397.6604,393.5824,119.39053,150.62477,101.023125,MY06
2021-04-01,1,1896,MY07,217,87.576035,63.320583,320.64514,185.12305,443.86176,430.25653,135.5024,171.28125,103.1258,MY07
2021-04-01,1,1897,MY08,1182,86.93232,56.97307,386.3164,175.60764,542.59814,495.92435,148.34238,216.66658,109.31753,MY08
2021-04-01,1,1898,MY09,672,67.52976,84.50119,270.9911,264.74796,445.6235,585.79236,81.037766,102.31444,76.27443,MY09
2021-04-01,1,1899,MY10,42,39.285713,61.23254,123.833336,190.7492,167.11905,308.39523,66.863976,65.81551,54.92076,MY10
2021-04-01,1,1900,MY11,31,53.580647,76.80968,175.58064,238.12903,300.45163,481.66345,71.60601,74.27359,62.764446,MY11
2021-04-01,1,1901,MY12,2407,54.061073,59.38622,241.21353,218.5368,933.5783,690.4913,91.72938,110.144516,134.95184,MY12
2021-04-01,1,1902,MY13,4031,68.850655,105.04043,301.4076,340.8552,1068.6018,1018.0032,67.11229,88.594185,104.94609,MY13
2021-04-01,1,1904,MY15,416,64.25721,38.73838,329.24518,158.27957,532.0,520.56537,158.34424,204.70729,102.175674,MY15
2021-04-01,1,1903,MY17,254,93.37008,80.4815,384.29135,236.81589,615.9173,580.71826,115.07763,160.98668,106.00955,MY17
2021-04-11,1,1891,MY01,622,94.55949,63.119667,316.90192,198.08478,443.3939,516.36566,146.15381,158.50618,86.00372,MY01
2021-04-11,1,1892,MY02,290,72.07931,82.64724,221.50345,267.1492,297.3724,499.19357,87.94266,83.22768,59.971493,MY02
2021-04-11,1,1893,MY03,485,55.872166,51.60048,291.61032,190.16942,391.30515,480.21683,107.54708,151.97583,81.67589,MY03
2021-04-11,1,1894,MY04,9,128.11111,83.54074,418.66666,276.47778,734.7777,663.1333,150.33882,150.51512,110.72307,MY04
2021-04-11,1,37336,MY05,5,31.8,72.52,108.0,190.44667,380.2,451.48,47.471622,57.816284,84.38486,MY05
2021-04-11,1,1895,MY06,53,68.886795,57.52956,285.81134,186.22453,444.18866,415.90503,118.16299,152.07848,106.71972,MY06
2021-04-11,1,1896,MY07,217,90.41475,60.333027,349.44238,195.4934,507.81567,443.6831,146.04369,176.78506,114.29352,MY07
2021-04-11,1,1897,MY08,1182,74.06345,53.17992,382.4391,180.52101,546.6159,469.57498,135.89474,208.8384,116.23367,MY08
2021-04-11,1,1898,MY09,672,94.64137,79.67842,308.6786,274.75818,493.4762,610.0797,117.67032,112.12491,81.042534,MY09
2021-04-11,1,1899,MY10,42,78.833336,67.274605,199.16667,215.77698,239.83334,360.0659,115.9928,92.47643,67.06552,MY10
2021-04-11,1,1900,MY11,31,62.16129,76.553764,196.6129,256.786,341.25806,527.85376,82.35216,77.01439,64.98182,MY11
2021-04-11,1,1901,MY12,2407,33.001663,64.69916,198.88701,212.74355,686.17865,664.3848,54.52241,93.63631,103.2558,MY12
2021-04-11,1,1902,MY13,4031,83.75688,98.841194,290.94098,332.17767,954.2806,989.9045,85.47367,87.77004,96.419365,MY13
2021-04-11,1,1904,MY15,416,53.53125,37.471153,308.82693,149.56203,462.74518,457.70816,137.81413,203.04272,101.08859,MY15
2021-04-11,1,1903,MY17,254,111.65354,75.44948,394.03937,249.95892,684.1378,593.25024,145.00223,156.51123,115.19224,MY17
2021-04-21,1,1891,MY01,622,88.34888,74.879364,245.0595,201.43054,503.38425,497.91168,116.86232,121.134926,101.08818,MY01
2021-04-21,1,1892,MY02,290,117.68965,94.02793,231.37585,252.53046,398.8069,558.00446,123.89399,91.78559,71.72357,MY02
2021-04-21,1,1893,MY03,485,104.56701,60.419037,217.98557,162.85622,468.42886,457.2597,167.48491,132.8432,102.41621,MY03
2021-04-21,1,1894,MY04,9,131.77777,101.5963,358.1111,273.05185,823.88885,688.7,128.3138,130.59116,119.48808,MY04
2021-04-21,1,37336,MY05,5,20.2,75.62,83.0,214.84,343.19998,455.47333,31.257751,40.02911,75.617836,MY05
2021-04-21,1,1895,MY06,53,71.28302,74.038994,214.4151,192.94339,489.32074,454.0371,96.513145,110.847404,107.68645,MY06
2021-04-21,1,1896,MY07,217,90.19355,75.1808,268.18433,198.83441,578.1797,472.70444,118.72362,134.02267,122.0796,MY07
2021-04-21,1,1897,MY08,1182,106.975464,66.1976,267.97125,176.35059,626.2344,456.48346,157.27422,150.52129,136.78374,MY08
2021-04-21,1,1898,MY09,672,124.5119,94.073265,286.68304,258.25287,577.28723,636.07477,130.72336,110.799576,90.82985,MY09
2021-04-21,1,1899,MY10,42,92.54762,78.930954,210.66667,207.4381,321.59528,422.12143,116.223656,101.519775,76.464264,MY10
2021-04-21,1,1900,MY11,31,96.83871,89.59785,212.58064,242.96129,404.8387,575.4387,107.65436,87.747826,70.60844,MY11
2021-04-21,1,1901,MY12,2407,36.576653,66.917145,123.63939,191.00252,622.6016,644.49304,57.811882,65.6315,96.629456,MY12
2021-04-21,1,1902,MY13,4031,64.331924,105.20747,216.93947,309.0891,855.99945,956.3697,62.910366,70.66131,89.55966,MY13
2021-04-21,1,1904,MY15,416,89.3774,46.56338,207.16586,122.77292,511.1899,403.61185,183.03183,166.04916,126.32769,MY15
2021-04-21,1,1903,MY17,254,118.64173,91.92585,323.66534,247.85683,742.60236,613.1017,127.56322,129.9808,120.951355,MY17
2021-05-01,1,1891,MY01,622,50.615757,65.522934,233.52411,203.52197,545.0852,515.5191,78.861946,114.388,105.68012,MY01
2021-05-01,1,1892,MY02,290,99.9069,88.571266,289.67584,265.24643,482.53445,623.2037,112.11444,109.03967,77.607704,MY02
2021-05-01,1,1893,MY03,485,59.5134,71.053406,219.95258,183.07292,502.70517,500.65176,84.82644,119.60924,100.40609,MY03
2021-05-01,1,1894,MY04,9,98.888885,69.118515,358.77777,254.25555,886.44446,697.08887,140.1659,140.31628,126.970314,MY04
2021-05-01,1,37336,MY05,5,113.2,91.026665,165.2,239.16667,375.8,499.02002,123.090805,69.70648,75.55255,MY05
2021-05-01,1,1895,MY06,53,59.698112,61.83522,199.86792,193.40378,541.717,484.20816,96.80243,103.25807,111.75549,MY06
2021-05-01,1,1896,MY07,217,78.68203,65.49462,259.29034,201.00845,644.9078,501.61414,118.70696,128.29102,128.28458,MY07
2021-05-01,1,1897,MY08,1182,68.61083,66.59371,249.64975,185.97124,674.85706,478.69226,102.81745,133.34456,140.55571,MY08
2021-05-01,1,1898,MY09,672,122.60565,85.6753,341.7589,259.42697,660.27527,682.3635,140.72813,131.13599,96.78652,MY09
2021-05-01,1,1899,MY10,42,100.35714,81.96587,271.7381,228.17143,419.35715,492.49207,121.14768,118.68439,85.29928,MY10
2021-05-01,1,1900,MY11,31,110.064514,78.27312,269.0645,244.42473,485.74194,620.98065,138.17726,109.87865,78.395706,MY11
2021-05-01,1,1901,MY12,2407,148.14084,78.25279,217.71915,209.8691,633.83264,636.79333,183.9468,103.653404,99.53868,MY12
2021-05-01,1,1902,MY13,4031,97.74051,106.98723,245.82932,311.0359,796.7938,946.8654,91.74306,79.367355,84.23395,MY13
2021-05-01,1,1904,MY15,416,37.932693,55.498158,180.84135,139.5327,534.64667,424.71002,70.96529,128.58083,125.58391,MY15
2021-05-01,1,1903,MY17,254,116.2874,71.333466,346.58267,238.70879,827.5591,633.12756,158.89151,144.26343,130.46907,MY17
2021-05-11,1,1891,MY01,622,127.691315,60.239174,266.65594,200.64148,667.45654,538.0398,203.39207,132.10173,123.8319,MY01
2021-05-11,1,1892,MY02,290,95.54483,86.15471,313.1414,268.7539,573.069,671.3907,110.3013,116.21437,85.46377,MY02
2021-05-11,1,1893,MY03,485,127.59588,78.602615,291.6763,210.07504,626.2639,539.982,158.60255,137.94084,115.83207,MY03
2021-05-11,1,1894,MY04,9,172.55556,67.18519,403.22223,237.9,1030.3333,703.6333,245.97227,168.06186,146.10283,MY04
2021-05-11,1,37336,MY05,5,196.6,90.55333,330.0,257.2,528.4,546.6867,210.98166,127.76506,96.68532,MY05
2021-05-11,1,1895,MY06,53,117.962265,52.604404,248.9434,188.47862,649.88684,502.94025,213.45982,131.2514,128.9299,MY06
2021-05-11,1,1896,MY07,217,123.51152,62.936253,292.3871,203.61168,756.69586,530.5236,189.16487,142.55534,142.23386,MY07
2021-05-11,1,1897,MY08,1182,144.4983,70.69693,320.0846,203.48824,813.2555,513.7648,197.49586,155.92467,157.7315,MY08
2021-05-11,1,1898,MY09,672,162.7485,86.511604,409.86606,266.26016,811.619,718.2025,183.30844,152.94029,112.91707,MY09
2021-05-11,1,1899,MY10,42,85.809525,79.03968,278.7143,239.93651,503.02386,551.5222,108.055534,115.83177,91.28546,MY10
2021-05-11,1,1900,MY11,31,125.870964,76.70107,332.7742,244.57205,603.3871,648.93225,160.1827,135.34135,93.03519,MY11
2021-05-11,1,1901,MY12,2407,166.4329,89.18443,351.1504,234.35437,722.56256,642.87604,182.01831,148.79626,112.29966,MY12
2021-05-11,1,1902,MY13,4031,166.62788,92.38413,328.70032,304.57883,855.6829,927.8192,176.23804,107.79171,92.26685,MY13
2021-05-11,1,1904,MY15,416,97.90144,64.30168,225.21155,166.36322,629.60333,445.36804,148.48332,134.3413,140.90771,MY15
2021-05-11,1,1903,MY17,254,169.3937,69.94921,404.32285,233.20853,976.5354,651.2286,232.68251,171.83383,149.57217,MY17
2021-05-21,1,1891,MY01,622,61.384243,64.674065,239.69131,190.43617,726.68646,571.43085,95.278275,125.20268,126.93396,MY01
2021-05-21,1,1892,MY02,290,88.81035,89.738045,284.2621,264.46402,659.7931,730.9801,99.02078,107.3472,90.32759,MY02
2021-05-21,1,1893,MY03,485,79.62268,85.12997,266.73196,234.78598,702.4866,588.20123,93.88962,113.32271,119.26587,MY03
2021-05-21,1,1894,MY04,9,48.555557,65.92593,320.0,202.22963,1076.2222,712.0815,75.50914,156.83086,150.78094,MY04
2021-05-21,1,37336,MY05,5,59.0,97.14667,368.8,278.72665,568.6,613.79333,62.655006,131.74652,92.69653,MY05
2021-05-21,1,1895,MY06,53,57.566036,63.36541,235.22641,177.80504,705.0378,532.1742,91.51709,131.41127,132.18018,MY06
2021-05-21,1,1896,MY07,217,57.124424,65.343475,259.31796,193.77435,811.83875,562.9935,88.315834,132.97388,143.81128,MY07
2021-05-21,1,1897,MY08,1182,54.321487,76.74769,267.4306,214.03833,865.56,557.72723,72.56657,124.37577,154.70372,MY08
2021-05-21,1,1898,MY09,672,74.34524,93.11404,359.6994,265.30093,883.4435,767.4792,80.87042,134.92348,115.01196,MY09
2021-05-21,1,1899,MY10,42,107.47619,79.9119,293.64285,240.91747,608.8334,613.6063,132.46222,121.44028,99.22844,MY10
2021-05-21,1,1900,MY11,31,69.03226,79.72473,304.96774,234.69893,671.16125,692.51825,87.379745,129.31544,96.93815,MY11
2021-05-21,1,1901,MY12,2407,75.97798,82.53491,390.5517,249.97214,760.41833,665.7647,92.50935,155.13527,114.111305,MY12
2021-05-21,1,1902,MY13,4031,68.92335,98.90276,333.29175,298.2741,892.30133,940.9607,71.14666,111.54653,94.85609,MY13
2021-05-21,1,1904,MY15,416,68.01923,73.64279,203.85336,193.44263,693.3149,479.36426,92.849236,105.24622,144.17143,MY15
2021-05-21,1,1903,MY17,254,49.8937,70.72913,335.5748,212.01181,1023.25586,673.86957,72.48689,156.93837,151.4659,MY17
2021-06-01,1,1891,MY01,622,56.81672,56.38703,245.89227,181.30026,745.2765,573.8409,100.69996,134.67091,129.61705,MY01
2021-06-01,1,1892,MY02,290,100.92759,71.42195,285.28278,247.31471,736.48627,753.4608,138.60886,115.0479,97.76198,MY02
2021-06-01,1,1893,MY03,485,56.6,59.891685,263.81857,223.62425,744.7402,599.5411,94.927414,117.58095,124.018074,MY03
2021-06-01,1,1894,MY04,9,39.666668,53.974075,260.77777,187.08519,1031.5554,701.7,75.739494,138.36453,146.67545,MY04
2021-06-01,1,37336,MY05,5,38.4,98.28667,294.0,285.98666,574.6,678.44,42.01898,102.75385,84.80627,MY05
2021-06-01,1,1895,MY06,53,52.301888,53.401257,227.8302,169.37106,698.1321,540.63586,98.11756,133.52571,128.8647,MY06
2021-06-01,1,1896,MY07,217,44.29493,47.51321,224.93088,175.79294,804.86633,561.92444,93.87148,127.17912,142.8526,MY07
2021-06-01,1,1897,MY08,1182,48.632824,52.93948,247.45262,200.3841,883.41876,561.96295,92.56697,122.91732,156.69785,MY08
2021-06-01,1,1898,MY09,672,62.376488,59.183186,299.47025,238.80884,912.2202,762.98376,104.975296,124.88073,119.432236,MY09
2021-06-01,1,1899,MY10,42,114.61905,79.06032,307.90475,238.0119,703.4762,656.93256,142.30145,128.76108,107.03148,MY10
2021-06-01,1,1900,MY11,31,84.83871,57.080647,279.74194,213.50645,724.387,696.06024,144.7129,130.31282,104.040565,MY11
2021-06-01,1,1901,MY12,2407,33.937683,72.0851,276.34857,243.80444,735.28125,672.2103,50.512592,113.0802,109.31335,MY12
2021-06-01,1,1902,MY13,4031,56.387745,89.24285,291.939,280.52975,839.1759,932.42084,65.137825,103.99581,90.05303,MY13
2021-06-01,1,1904,MY15,416,45.41827,54.614502,211.33896,192.55898,721.4255,490.37122,84.57384,109.50601,146.64265,MY15
2021-06-01,1,1903,MY17,254,43.09055,52.30656,262.37796,192.98491,993.25195,668.5096,83.91805,135.04967,148.21643,MY17
2021-06-11,1,1891,MY01,622,70.10932,46.796677,188.31027,167.85777,771.8681,566.58405,145.008,111.831985,135.91493,MY01
2021-06-11,1,1892,MY02,290,67.86207,68.31609,257.6,229.47609,792.2449,765.3792,99.38073,111.99436,103.48733,MY02
2021-06-11,1,1893,MY03,485,45.973194,60.65677,182.19588,205.67842,765.4825,605.9229,77.63586,88.85384,126.11779,MY03
2021-06-11,1,1894,MY04,9,52.666668,37.377777,140.8889,157.27777,962.77783,671.6556,136.07762,89.900734,143.0237,MY04
2021-06-11,1,37336,MY05,5,157.6,89.566666,255.0,285.0,693.0,732.64667,171.9422,89.655174,94.62525,MY05
2021-06-11,1,1895,MY06,53,45.603775,39.643394,155.4717,156.41006,690.22644,531.1132,113.3511,99.41864,129.67903,MY06
2021-06-11,1,1896,MY07,217,41.626728,33.675114,143.04608,146.5318,784.87555,545.63684,120.56003,97.69968,143.44763,MY07
2021-06-11,1,1897,MY08,1182,50.93401,45.69467,153.88832,175.38184,856.412,559.39105,110.33509,88.084435,152.6268,MY08
2021-06-11,1,1898,MY09,672,61.09375,51.68735,197.81548,203.98457,916.3601,745.0029,116.59347,97.048065,122.847534,MY09
2021-06-11,1,1899,MY10,42,64.666664,75.69444,286.7619,234.66667,764.6429,690.3802,86.33391,121.73654,110.679436,MY10
2021-06-11,1,1900,MY11,31,63.35484,49.230106,217.22581,186.03548,746.61285,687.39355,126.04593,116.32699,108.55284,MY11
2021-06-11,1,1901,MY12,2407,77.85542,71.30271,187.77109,225.92273,737.8085,673.0206,108.587776,83.478615,109.555435,MY12
2021-06-11,1,1902,MY13,4031,111.56041,70.809525,236.8715,258.95514,856.5128,895.7117,153.7543,91.63357,95.64802,MY13
2021-06-11,1,1904,MY15,416,42.598557,58.06298,156.03606,186.32028,690.0745,502.2455,75.477806,84.17093,137.0292,MY15
2021-06-11,1,1903,MY17,254,53.267715,36.95722,146.25197,159.99292,944.61414,643.16034,138.87411,91.67179,146.50914,MY17
2021-06-21,1,1891,MY01,622,67.94051,45.842712,194.86655,149.02643,679.6174,540.8931,143.46306,129.7612,125.412346,MY01
2021-06-21,1,1892,MY02,290,47.389656,60.4177,216.17932,200.15575,731.81726,717.1502,80.08483,107.81045,102.03103,MY02
2021-06-21,1,1893,MY03,485,50.23299,58.909416,152.80618,179.45787,637.5237,577.1001,86.42387,85.55134,110.380264,MY03
2021-06-21,1,1894,MY04,9,64.333336,44.51852,156.66667,135.87038,834.7778,611.15186,140.01495,114.76271,136.29396,MY04
2021-06-21,1,37336,MY05,5,56.6,84.72,252.6,272.57333,704.39996,766.14,68.65804,92.804306,91.99367,MY05
2021-06-21,1,1895,MY06,53,56.509434,45.450314,154.4151,138.49496,604.05664,509.2434,121.920815,111.09456,118.43742,MY06
2021-06-21,1,1896,MY07,217,50.00461,40.85914,135.92627,122.04746,663.4286,514.6562,119.94252,110.92411,128.629,MY07
2021-06-21,1,1897,MY08,1182,64.26481,50.091568,163.83163,148.72572,699.2335,539.1146,125.7267,109.82653,129.42741,MY08
2021-06-21,1,1898,MY09,672,72.372025,52.045338,195.84225,162.91588,842.2247,686.46967,135.6325,119.60886,122.525215,MY09
2021-06-21,1,1899,MY10,42,31.285715,67.82143,210.57143,222.57619,714.881,670.93176,49.828346,94.724945,106.50202,MY10
2021-06-21,1,1900,MY11,31,48.774193,51.253765,196.96774,157.56451,714.51605,635.22473,95.59216,124.23852,112.38492,MY11
2021-06-21,1,1901,MY12,2407,30.202326,73.26457,141.99544,216.65239,656.1865,657.6271,44.97862,66.31801,99.7826,MY12
2021-06-21,1,1902,MY13,4031,84.72265,71.88146,252.6708,231.93384,802.90204,839.29706,116.70258,108.75221,95.68931,MY13
2021-06-21,1,1904,MY15,416,39.15625,56.46843,127.17308,169.14592,538.1923,485.36145,71.835655,75.89789,110.773865,MY15
2021-06-21,1,1903,MY17,254,60.350395,43.775196,156.70865,133.03897,815.9488,592.9076,133.98285,117.1471,137.30362,MY17
2021-07-01,1,1891,MY01,622,60.672028,60.187515,198.72186,152.8269,678.1382,537.6492,100.743256,129.0793,125.889465,MY01
2021-07-01,1,1892,MY02,290,116.47586,69.09046,231.72758,197.82425,806.68616,710.3854,163.95615,116.71562,113.46139,MY02
2021-07-01,1,1893,MY03,485,90.80412,61.536495,187.01031,181.10268,670.78143,587.79987,143.98732,103.1744,113.998245,MY03
2021-07-01,1,1894,MY04,9,65.77778,50.037037,182.77777,131.93333,802.3333,573.27405,128.60028,137.1308,139.61086,MY04
2021-07-01,1,37336,MY05,5,113.8,102.63333,328.0,276.92,787.19995,802.0733,110.37474,118.11861,98.15713,MY05
2021-07-01,1,1895,MY06,53,71.62264,66.208176,173.73584,151.30188,601.43396,514.0767,107.603714,114.35297,116.829346,MY06
2021-07-01,1,1896,MY07,217,65.00461,52.779724,156.63594,127.31398,640.8572,504.11536,121.157745,122.16089,126.85871,MY07
2021-07-01,1,1897,MY08,1182,69.41201,54.910774,184.61084,150.697,681.7132,537.05237,124.20472,121.781944,126.68761,MY08
2021-07-01,1,1898,MY09,672,78.715775,57.4875,212.18155,161.22018,853.41064,659.456,133.97203,130.65895,129.18999,MY09
2021-07-01,1,1899,MY10,42,127.92857,71.4746,223.88095,214.99048,803.5238,681.1738,173.82056,104.041306,117.83075,MY10
2021-07-01,1,1900,MY11,31,107.064514,65.389244,219.19354,165.87312,768.0,623.8043,159.20686,131.20468,122.93173,MY11
2021-07-01,1,1901,MY12,2407,89.16036,63.17416,197.21811,207.74146,691.28577,661.415,138.11737,95.05346,104.48231,MY12
2021-07-01,1,1902,MY13,4031,72.73307,74.61027,269.0161,217.30125,806.7845,808.8669,97.64201,123.26342,99.74413,MY13
2021-07-01,1,1904,MY15,416,87.12981,61.0625,168.88461,175.5939,561.06494,507.68558,139.45854,96.284874,110.41173,MY15
2021-07-01,1,1903,MY17,254,74.92126,53.669292,188.53937,134.4017,797.5,566.0954,136.22331,138.83572,140.51942,MY17
2021-07-11,1,1891,MY01,622,68.39228,50.75343,197.00482,156.78366,651.971,525.2829,131.63725,124.86108,123.89066,MY01
2021-07-11,1,1892,MY02,290,44.29655,70.980576,208.16206,200.48874,778.9035,698.71875,64.88046,103.734184,111.39443,MY02
2021-07-11,1,1893,MY03,485,54.138145,61.16323,195.17526,181.60913,669.0474,597.3626,89.38219,107.26981,111.900604,MY03
2021-07-11,1,1894,MY04,9,35.77778,45.72222,165.88889,140.27777,709.99994,535.45557,80.39431,117.62907,132.29579,MY04
2021-07-11,1,37336,MY05,5,127.8,93.96,298.2,281.31332,883.19995,823.5133,134.19563,105.89797,107.20407,MY05
2021-07-11,1,1895,MY06,53,68.30189,61.375473,196.43396,173.03397,600.84906,517.9226,110.435196,113.143555,115.85827,MY06
